gene	PearsonCorrelation	Pearson_pvalue	SpearmanCorrelation	Spearman_pvalue	P_adjustedPvalue	S_adjustedPvalue
ZNF207	0.160853280933757	0.348665378213054	0.0476896831159525	0.782396841953079	0.843320335546019	0.977318746322936
HHATL	-0.0439492698982392	0.799099861334544	0.183697958036129	0.283518502721131	0.969043489501022	0.811186190638962
NCAPD2	-0.121353853043446	0.480786120986455	-0.150836550836551	0.378444512695511	0.886350285249299	0.868849090580932
PHF7	0.0469030710945416	0.785901822155338	0.169877598609954	0.32192119163365	0.965456973536257	0.840410878659219
SEMA3G	-0.0383758844542288	0.824149705469224	0.0451795601631718	0.79359584610865	0.971121214653393	0.978311462931018
NISCH	0.0210898246759688	0.902830441411104	0.00602231958729896	0.972192212486197	0.984646226754357	0.997220590792365
FUZ	-0.100443691255718	0.559980546116037	-0.0101732036912331	0.953042528133464	0.912522352148601	0.996252322052685
PRSS3	-0.025086734730871	0.884528516136596	-0.0201382118425805	0.907195529507234	0.983072428065087	0.990081626978933
ZNF200	0.190670709076431	0.265319107188293	0.232947232947233	0.171034543368431	0.802446496203681	0.730900228241604
CD4	-0.0482196771812083	0.7800376706509	-0.148777348777349	0.385049295043304	0.964446070665714	0.869493845622425
LRRC23	0.349893982624128	0.0364465482619485	0.391505791505792	0.0188483430428891	0.448361310694159	0.351117704684676
HFE	-0.215135198585254	0.207643079667633	-0.121492921492922	0.478813939011952	0.772151715535996	0.906922416993663
FMO1	-0.351376464963768	0.0356072629914722	-0.17129489645354	0.317840422380668	0.446460297508459	0.837300829867456
LYPLA2	-0.0678330503172048	0.69425453686419	0.0107211570438184	0.950516305600038	0.948715267276267	0.996252322052685
MRC2	NA	NA	NA	NA	NA	NA
TSPAN9	0.0472928282257428	0.784164622415882	-0.016988416988417	0.921837381817249	0.965456973536257	0.99317759230765
APBA3	-0.168738181847921	0.325225439385476	-0.189189189189189	0.268014057871685	0.831068226925392	0.805288652058943
ABHD5	0.136626843118001	0.426865582832517	-0.0296699996681645	0.8636144167218	0.872192011912769	0.983960601972955
AKAP8L	NA	NA	NA	NA	NA	NA
UTP18	-0.0192362586065678	0.911335301665875	0.0106928485977388	0.950646804251216	0.98471031628695	0.996252322052685
TTC19	0.319371860497805	0.0576085811596596	0.311196911196911	0.0651013764337161	0.538506020302481	0.547103296688931
LARS2	0.46337702476012	0.00442479434371013	0.474646074646075	0.00379715388815509	0.156649732783656	0.152353497543207
PIK3C2A	-0.352948663047366	0.0347344556671566	-0.417530086455686	0.0112870062739834	0.442609741270087	0.286647999790187
ANLN	-0.156165217086764	0.363075207340231	-0.155727155727156	0.363030775924806	0.848064635112148	0.86175752149141
WIZ	-0.0590598528407212	0.732236469813189	0.0561132561132561	0.744433016394611	0.952772017265656	0.970720283226756
DCN	NA	NA	NA	NA	NA	NA
QPCTL	-0.0196294111071176	0.909530526862882	-0.0138996138996139	0.93612429493413	0.984646226754357	0.996252322052685
PPP5C	-0.358483600463253	0.0317994858396968	-0.431145431145431	0.00918273937983168	0.421693520694555	0.25297800319649
CEP68	0.330767431317416	0.0487899891226455	0.258172458172458	0.128286141786978	0.500305209561702	0.675120160677438
ZBTB32	0.524542489559484	0.00102312054235254	0.522007722007722	0.00127770675242702	0.0586289308395498	0.0830667138574955
ERCC1	-0.0218780760514734	0.899216816829711	-0.0218790218790219	0.899268002592625	0.984435831816733	0.988654582947493
CD22	0.419238218712987	0.0109240111867246	0.495880551966098	0.00210118907287585	0.242028609734271	0.119128284827396
EXTL3	0.262152029085729	0.122453821843418	0.285199485199485	0.091967436110743	0.674906757892713	0.628160318641334
ELOVL5	0.376721864821476	0.0235297903139733	0.359073359073359	0.0321382697781595	0.363828220190765	0.426909716034499
ALOX5	0.402555238411236	0.0149302186498121	0.416396764421554	0.0115334488792337	0.282159494483406	0.289223410356168
CALCOCO1	-0.185697415475638	0.278219204200383	-0.196446968406092	0.250838025624805	0.809355848424128	0.786573328641344
MAP4K5	-0.417102804763177	0.0113793898992037	-0.373622913604474	0.0247933751765359	0.246626998812658	0.394880489427172
PSMC4	0.0408407609200598	0.813048539227667	0.0661518661518662	0.700586441773244	0.969856955468405	0.962162015356264
MAN2B2	0.396759484018339	0.0165838557745916	0.296415471364811	0.0791877810932605	0.299111985758877	0.589245980983395
CLDN11	0.264088914656475	0.119615551766142	0.234078824040801	0.169415452787915	0.672786592627912	0.727937710098678
SLC25A39	0.348440384259279	0.0372850401535469	0.263320463320463	0.120647592245243	0.452738658175049	0.66981607963245
NUB1	0.122311595626457	0.477304184855928	0.264350064350064	0.11916202826188	0.884059264312101	0.66981607963245
CLK1	NA	NA	NA	NA	NA	NA
RNF14	0.039612266418549	0.818577018701826	0.0138243932489422	0.936219163988266	0.970813312995449	0.996252322052685
DDX11	0.763188365027018	6.22342415379507e-08	0.681081081081081	8.73050514948429e-06	2.86423944584074e-05	0.00189742978582125
GPRC5A	0.22560327272644	0.185842283685014	0.175329950765126	0.306400670193711	0.76007842527525	0.829917515340499
CD6	0.076431929129999	0.657725099743741	0.260746460746461	0.124422712420761	0.940591891516214	0.67317749304615
TACC3	0.0533280314558695	0.757400774829446	0.24313018906128	0.153049969547819	0.958536687998401	0.705078145274045
POLA2	0.322563851824721	0.0550198571257685	0.245880543679971	0.14831267837201	0.528190628407378	0.700051806968559
ZC3H3	0.0818313715153715	0.635173705255228	0.121912072774887	0.478755071917658	0.931334158530154	0.906922416993663
CAPN1	0.22831710930692	0.180464659331593	0.282882882882883	0.0947266568615999	0.751002487607595	0.630758607051198
ACPP	-0.100099188255283	0.561334055100152	-0.0682110682110682	0.691704958741593	0.913305348022497	0.960412541960593
MDH1	0.0991865448793035	0.564927003173953	0.0194374722037522	0.91041157127722	0.913858275766295	0.991276054224987
SLC30A9	0.100478463573314	0.55984401406479	0.112449406848437	0.513781299199746	0.912522352148601	0.917925597799018
MTMR11	0.284510917979038	0.0926119256438267	0.356857019671693	0.0326401167015744	0.626461857659456	0.428876437192722
CCDC88C	-0.0874731074762908	0.611951091407815	-0.200772200772201	0.239384197339225	0.926119215703912	0.777761133478682
YAF2	-0.20471862958005	0.231034628620779	-0.277734877734878	0.101087276340953	0.786945915300826	0.64249134857158
BID	-0.111024214337239	0.519164713954017	-0.0996652205341584	0.563041207772233	0.899058150061139	0.93899715379609
NPC1L1	-0.254608549615102	0.133988076790638	-0.1346289982838	0.433721033780763	0.69425345219202	0.889138195221734
RGPD5	0.254822685444329	0.133649970541347	0.265122265122265	0.118056971750841	0.693880139028199	0.667397216024988
NUDCD3	0.090269445543517	0.600575517554755	-0.0940478551724263	0.585351807033163	0.922359877356792	0.941212167944967
CLCA4	0.0310626226334485	0.857277052823448	0.0351373963016037	0.838785918011113	0.976180419340803	0.982828256629775
ATP2C1	-0.079681078529508	0.644117404863436	-0.0478764478764479	0.781025378835127	0.935680389092373	0.977318746322936
SRCIN1	-0.0421946245967918	0.806966172432711	0.0136756382669655	0.936904090973292	0.969856955468405	0.996252322052685
WWTR1	0.0785408922818876	0.648879919433474	0.0465894465894466	0.786787797220168	0.936685699196956	0.977462415588798
ZNF582	0.176709860402601	0.302549084834562	0.187299640358666	0.274019497266515	0.820234126932677	0.80826705952747
VSIG2	-0.0515950208214895	0.765059131257695	-0.123204228976199	0.474070863739568	0.96064401269186	0.905676148680404
MARCO	0.109772337522131	0.523916293139621	0.120681447147276	0.483238568283424	0.899929530093018	0.909378144513578
SYT13	0.0477346251442438	0.782196716245137	0.313404981664487	0.0627063814055827	0.964686044766074	0.539137063865142
SNAI2	NA	NA	NA	NA	NA	NA
CD74	NA	NA	NA	NA	NA	NA
GPR124	-0.0614814629776643	0.721685307264337	-0.0265122265122265	0.877958643221768	0.951513113139258	0.985813493766807
MNAT1	-0.0840413348468992	0.626034508590364	-0.0785329744600345	0.648913040143338	0.930878365184372	0.949119069743505
RUNX3	0.246609430184321	0.147075349745716	0.177606177606178	0.298831080172579	0.71321356364413	0.824710536603267
MRE11A	0.246524696490615	0.147218801800264	0.280154871794117	0.0979376584545366	0.71321356364413	0.63439698753009
PLEKHB1	NA	NA	NA	NA	NA	NA
SLC7A9	0.0575215832751922	0.738964179797075	0.0467241605106307	0.786699592227052	0.955074811593473	0.977462415588798
SPAST	0.195593226979743	0.252944478758201	0.186615186615187	0.274672608708781	0.802446496203681	0.808517114573929
OSBPL5	0.207786046703094	0.223968339468992	0.187129987129987	0.273332242235034	0.781105848154895	0.807880917449805
AQR	0.314036219587729	0.0621508049076647	0.339161128485843	0.04301432316453	0.55664381355104	0.470808780853818
CPS1	0.511777790484673	0.00142059744289647	0.522813566949136	0.00107043435688338	0.0731233841659338	0.0715818667372274
GABRA1	0.0536483069969428	0.755987906436296	0.0551177425010956	0.749515665634681	0.958335933240049	0.971512842623999
NLRP2	0.446477056842776	0.00634138004120555	0.178494579528518	0.297613425314257	0.190601035946282	0.823879806802624
SLC45A4	0.0172999645808426	0.920230107155258	0.0517374517374517	0.763808923280162	0.987204931141937	0.972662925739583
RNF10	-0.0335089509400617	0.846166105261067	-0.0616212289282704	0.721077854730401	0.974799110181435	0.964780022360105
ZNF839	-0.165625610780021	0.33435866785199	-0.208775015330439	0.221721898525489	0.835731350978656	0.769118725356936
RNH1	0.171479482417506	0.317311345083785	0.247361647361647	0.145500660060248	0.82582586953224	0.69546951061038
ERP44	-0.0529368442697288	0.759127514368822	0.152123552123552	0.374350993344821	0.959176376575304	0.8680462359353
BIRC3	0.29420776421695	0.0815557490982948	0.275352078707434	0.104077014839215	0.601337744964536	0.651915328061839
AKAP11	-0.207098074042582	0.225540203787696	-0.128862157477849	0.453846611239619	0.781105848154895	0.894606549155327
GLRX2	0.0213426625618953	0.90167112967817	-0.0126142361709141	0.941792473270917	0.984646226754357	0.996252322052685
SNAPC1	0.354340826933445	0.0339762326036364	0.27226481009625	0.108174851894265	0.43866343876378	0.658821913446125
STRAP	-0.0569142164680354	0.741625829351845	-0.0023603885576029	0.989099228549265	0.955148146532642	0.999725189848327
ABCC2	0.0353353147174118	0.837889852140326	0.123945031840435	0.471396263012225	0.974799110181435	0.905676148680404
DEF6	-0.125844726895178	0.464574069162522	-0.161365133259962	0.347113394225496	0.880743280137526	0.850217552468147
PLEKHO1	NA	NA	NA	NA	NA	NA
RRAGD	0.260207694111756	0.125353251454773	0.15080501774453	0.379979942309297	0.680667704217155	0.868849090580932
HSF2	0.0872756746822689	0.612757683467074	0.124589742197628	0.469075080256661	0.926418573033119	0.904620021673186
PHF20	0.0360081936427753	0.834844933966517	0.00126246173935896	0.994169562132507	0.974463190116967	0.999920639429841
HSD17B6	-0.215372630982225	0.207129786342449	-0.323519117453186	0.0542634065784996	0.772151715535996	0.520390316277414
NR1H3	-0.0334283874618487	0.846531562751627	0.0311505716354493	0.856877116749208	0.974799110181435	0.983960601972955
TYMP	0.283452666119285	0.0938848533294421	0.36036036036036	0.031492742871309	0.627288721135401	0.424977882808793
SEC63	0.0118666028542377	0.94523703342737	-0.136157802238343	0.428469617853032	0.990803592550923	0.885532541617511
VIM	-0.178138322607927	0.2985945280265	-0.212187693220249	0.214088593514729	0.820234126932677	0.766721314538545
FAS	0.329761427691467	0.0495220537879839	0.277731309989186	0.101000176017871	0.504686805338973	0.64249134857158
AGPAT4	-0.0385690104803184	0.823278672063309	0.0836766248125554	0.627539021908887	0.971121214653393	0.949095507368413
BTN3A1	0.213904053023138	0.210318761442993	0.164063541450079	0.339001161441297	0.772914039234371	0.849372269449357
MIPEP	0.0187008707534376	0.913793711850509	0.100781514804442	0.558654749282069	0.985156634143801	0.937379705748282
B4GALT7	-0.0761674236849653	0.658837728060796	-0.00308880308880309	0.986256147831628	0.940672068693677	0.998829303435998
SH2D2A	NA	NA	NA	NA	NA	NA
VRK2	0.00170347494410872	0.992132881951944	-0.0045047943976415	0.979197544084655	0.998577954398764	0.997643266729759
TNFRSF1B	0.237935269320463	0.162296016245075	0.17966537966538	0.293191932872223	0.732628403247927	0.820727614594731
VEZT	-0.107103534235281	0.534116474871299	-0.256885456885457	0.13025130691494	0.902381191836114	0.675120160677438
POU2F2	-0.3197714956243	0.0572792775976596	-0.217936454618004	0.201643146257344	0.537213373023566	0.755066599265725
BRD9	-0.174746602682652	0.308038193167813	-0.148951736366821	0.385930461879676	0.823118450595959	0.869493845622425
SNX1	0.339388714008363	0.0428657707161895	0.249968655690062	0.141470174653128	0.47967435188475	0.690494476909593
TFB1M	0.181818316585977	0.288559384630321	-0.0368082368082368	0.830930740701377	0.814168274557386	0.982147325174233
BAK1	0.120020850159491	0.485654246832416	0.135015123517884	0.432391356975093	0.888834219222835	0.888799313569985
MUSK	0.335306728938871	0.0455939299158166	0.19811281502439	0.24676160206594	0.486641757212026	0.780251480302778
GRN	-0.025544723904424	0.882434948626036	0.0329493533084635	0.848705238476975	0.982940068059525	0.983464705828448
CENPQ	0.416387960257894	0.0115353810585777	0.423938223938224	0.0105260689073728	0.247780146759306	0.275438003783562
ARID4A	-0.0813519333120861	0.637163487521982	-0.0920265141232477	0.593474782989234	0.932274752205001	0.944941183536107
IFT88	0.372410195208602	0.0253028936971722	0.239221732607049	0.159969727508464	0.373875300109943	0.71782310892166
ZCCHC8	-0.0854136975901199	0.620386547338781	-0.113586630115951	0.509505632998841	0.930280385787624	0.917899597641866
ABCF2	-0.0954825402238224	0.579616483281115	-0.0885456885456886	0.606353918113391	0.917260112521714	0.94692875355672
FUT8	-0.132330129331868	0.441684084783365	-0.231917631917632	0.172975071253435	0.87683973958564	0.732336015956101
UBA6	-0.396454793772055	0.0166748756607009	-0.356499356499357	0.0334621453015213	0.299111985758877	0.429340695704373
PIAS1	0.22386305386778	0.18934959698182	0.222218969848599	0.19270571661492	0.764483108227218	0.748533458607794
SLC4A7	0.00730511123989357	0.966272055180379	0.215186615186615	0.206765820104685	0.995440539823728	0.75966108822487
EFCAB1	0.147552220863876	0.390459827164059	0.0792792792792793	0.644692345993684	0.865030923326028	0.949119069743505
ASTE1	0.0224782347192319	0.896466809777007	-0.0540363043330799	0.75427733280163	0.984138672610537	0.97196476118465
RNF19A	-0.443115899354818	0.0067975953684273	-0.478507078507079	0.00349280003409951	0.193265793360239	0.147082964949567
PEX3	-0.196745852026912	0.250103355834682	-0.202562650712781	0.236090859344303	0.802446496203681	0.776450140189081
MYOC	-0.103423979901423	0.548334914438885	0.0208494208494209	0.904013508524499	0.90893482427327	0.98895437509727
FAM136A	-0.000200434797570407	0.99907432258692	0.0423723462605446	0.806168559259958	0.999696909301624	0.978902166594317
VCL	NA	NA	NA	NA	NA	NA
ADSS	0.338964478414936	0.0431430173911764	0.350579150579151	0.0366783722513467	0.47967435188475	0.444917185262847
STAP1	0.0771738956953242	0.654607925593734	0.122779922779923	0.474137206671132	0.939063514823134	0.905676148680404
TIMP2	-0.00105125639131005	0.995144960947673	-0.00617760617760618	0.971919003083276	0.999539804957998	0.997220590792365
MYOM2	-0.153646234039669	0.370962682326695	0.199716740372713	0.24287881393639	0.854589732892015	0.777761133478682
CYP46A1	0.0383970594505919	0.824054192277723	-0.0364782852608642	0.832719070411705	0.971121214653393	0.982147325174233
USP2	-0.174839740977325	0.307776373333245	-0.271299871299871	0.109494115886415	0.823078021955294	0.661089852094069
TUBG2	0.131594049805091	0.444250579812532	0.17289367595724	0.313276166951447	0.87683973958564	0.833832120313607
FLT4	0.219842020213458	0.197631325761148	0.178635778635779	0.296002818571012	0.768253568494215	0.823499604949665
NSUN2	0.180484196221505	0.292172059871421	0.239201814771167	0.160005560066382	0.817776213526424	0.71782310892166
