gene	PearsonCorrelation	Pearson_pvalue	SpearmanCorrelation	Spearman_pvalue	P_adjustedPvalue	S_adjustedPvalue
WDR60	0.661228701872157	1.13232763141458e-05	0.60765636022588	8.4776441521189e-05	0.00206030962515992	0.0112422182790133
C15orf57	0.561339120649077	0.000368283880943787	0.643243243243243	3.55444359868409e-05	0.0274424103286113	0.00617999260357873
CCBL2	0.664082920778472	1.00580377577764e-05	0.672607048079671	7.00692179230394e-06	0.00196735218542106	0.00161241635597018
ATIC	0.463492032144426	0.00441369879591513	0.630745259706866	3.72849060271314e-05	0.156649732783656	0.00634167619035382
TAPBPL	0.636795000821855	2.97336983121621e-05	0.594594594594595	0.00017555377552669	0.0043080825110066	0.0201990108782474
AMDHD1	0.424117769781932	0.00994114618286535	0.560498023539738	0.000377491460199567	0.234370162603902	0.0347469786423696
CBLN3	0.590191704107815	0.000151434015852159	0.567276807557308	0.000308782950207684	0.0141049969050868	0.0313755558756483
TMX1	0.634531745472721	3.23789356557747e-05	0.6475888923723	1.96144579220496e-05	0.0046060507740142	0.00386673272397563
DISP2	0.579091596598519	0.000215268648579015	0.575546975546976	0.000308267860752068	0.0187140211831357	0.0313755558756483
FN3KRP	0.580638449279962	0.000205127050428189	0.578378378378378	0.000284099822330628	0.0182376595744335	0.0300377974312815
NBPF3	0.646274452653052	2.06515378116112e-05	0.685199485199485	7.44540674664035e-06	0.00336620066329263	0.00166436749673469
THNSL2	0.794235826172527	7.40435091017844e-09	0.777606177606178	3.76011892094413e-07	5.0016499848482e-06	0.000267447003976971
ESPNL	0.738977285428843	2.65076139704945e-07	0.748777348777349	7.67256699832788e-07	9.01719876978909e-05	0.000400201094632782
TSLP	0.659593635445106	1.21117509199742e-05	0.607117576390713	8.63513961956533e-05	0.00210582975995285	0.0112602220639132
POMZP3	0.868043182260293	7.10431713457638e-12	0.910869427203111	1.26615972186556e-14	2.73956999308211e-08	9.90643366387617e-11
NOM1	0.653427469434399	1.55557548742191e-05	0.694465894465895	5.1947386367738e-06	0.00264583100295414	0.00123162530588237
ZNF215	0.756250336981303	9.58812818030452e-08	0.727155727155727	1.52295736912132e-06	4.1676397157057e-05	0.000541619020727511
HSD17B12	0.677309463108416	5.7113416165322e-06	0.730759330759331	1.34558008448006e-06	0.00125295383238052	0.000541619020727511
CDH8	0.711382578579107	1.15394442312677e-06	0.652317186519077	1.62630546040777e-05	0.000311326247122203	0.00334847734795536
G6PC2	0.55880603201317	0.000396638201578092	0.61538342113469	6.48648468586095e-05	0.0282117935376999	0.00939819558929187
ATG10	0.766239548056069	5.12234614724605e-08	0.650450450450451	2.74829573239761e-05	2.67181575040354e-05	0.00511968233578068
MCOLN2	0.574374707858402	0.000249026189057977	0.574259974259974	0.000319849237960297	0.0206502840862959	0.0316772207316628
KIF5A	-0.270694996919716	0.110304723052279	-0.550353040290965	0.000505873469299618	0.655296520015052	0.042105893870215
SMC6	-0.473678298196095	0.00352162841235306	-0.545208830525982	0.000584759242632685	0.135064807344365	0.0456254709379944
EFHB	0.809479040509696	2.27037166844468e-09	0.815887791000955	1.33789596073075e-09	1.97370977043458e-06	2.09353959935148e-06
RPL9	0.77428665797453	3.02168494670241e-08	0.68116875322936	4.81578586629477e-06	1.68869021592855e-05	0.00117745964430907
ERAP2	0.821548368097345	8.24285528722157e-10	0.745173745173745	8.51553282450028e-07	9.21315710960308e-07	0.000416409555118064
KIF6	0.801103197925818	4.40193215212048e-09	0.566676883911091	0.000314377509119002	3.44407171581906e-06	0.0315344824531676
NUDT2	0.598187248604525	0.000116598233480314	0.605662805662806	0.000124629771948026	0.0118248877469291	0.0150015897803285
WBSCR27	0.719527290134417	7.61081332179003e-07	0.724066924066924	1.69790860121031e-06	0.00022902693626802	0.000560620910563412
C1QL3	0.864762698842863	1.05044861697934e-11	0.820258705604836	9.21812743985933e-10	2.73956999308211e-08	2.09353959935148e-06
GABRB3	0.5579617385144	0.00040651229916655	0.636550836550837	4.49181128435955e-05	0.0285320439357534	0.00717223091608758
XRRA1	0.86894199373565	6.370903804509e-12	0.756241956241956	6.26101754032374e-07	2.73956999308211e-08	0.000349901437396378
DCTN5	0.612981315174683	7.05471662185708e-05	0.587038147584167	0.000167566204203901	0.00849170813067843	0.0195677310700197
SRR	0.598973828205929	0.000113595164970448	0.627799227799228	6.05760033451611e-05	0.011694323299063	0.00894238962589699
GSDMA	0.504621190028181	0.00169827142623635	0.702111248811811	1.82242400149482e-06	0.0810199734077636	0.00057034581550782
BTNL3	0.628987198901078	3.97837944097201e-05	0.545773895668433	0.000575590119560431	0.0054290471573539	0.0456254709379944
C15orf40	0.578442408430408	0.000219657078988966	0.627324796974419	4.22851786727416e-05	0.0188646694549055	0.00689248412365689
VGLL2	-0.417277460057633	0.0113415501052225	-0.560648543760623	0.000375828768473674	0.246489688953501	0.0347469786423696
UGT2B7	0.260201039440906	0.125363261985803	0.562481869733609	0.000356095231462313	0.680667704217155	0.0342619932108608
ZDHHC16	-0.471771200179069	0.00367559408703403	-0.558558558558559	0.000495980040181981	0.138198477769224	0.041726320799826
ZNF584	0.58312345455764	0.000189728793488886	0.549462924323569	0.000518805202567634	0.0170625066696212	0.0424542865981426
CLEC12A	0.445160958900019	0.00651678093642127	0.552151805527272	0.000480612668651836	0.192404883194566	0.0408729730383909
CTSW	0.418275752746459	0.0111273066405317	0.54495141370326	0.000588979111034948	0.24386567830678	0.0456254709379944
LRRC37A	0.560677415330638	0.000375510592111716	0.563888024056896	0.000341591869659334	0.0274578960063745	0.0334076848526828
LYNX1	0.663453949817942	1.03252327388059e-05	0.614414414414414	9.42566681083959e-05	0.00197035660849799	0.0118945834077434
GLIPR1L2	0.741949356768559	2.23793766851443e-07	0.772972972972973	4.17393396523836e-07	7.95892014475315e-05	0.000272140494533541
RPH3AL	0.533941927705228	0.000796798351266226	0.632175032175032	5.22146972820959e-05	0.0472284113659617	0.00801034885362976
ZNF708	0.507054964807737	0.00159892075506174	0.614407813067805	6.71208722024944e-05	0.0796812483286818	0.00954824916567847
C11orf54	0.644801936146565	2.18722952904926e-05	0.571092987650692	0.000275230598454927	0.00349242527250641	0.0294986877028952
GSTT1	0.704250827083366	1.64253578960327e-06	0.711242681181912	1.16208042793679e-06	0.000401600000558	0.00050511762600986
RPS27L	0.390146588108203	0.0186555291179511	0.58174779638285	0.000198119777650768	0.315368320237339	0.0224650600049219
BTN3A2	0.709557375668185	1.26431618108214e-06	0.644272844272844	3.42731964399962e-05	0.000319097090347956	0.00609439747605751
RHD	0.618332401523184	5.84555901439465e-05	0.662202326594352	1.08762633075527e-05	0.0074976481522334	0.00229988875995384
CPSF4L	0.454724461222826	0.00533187749633202	0.553774543834015	0.000458793747411585	0.176019449499163	0.0394461788983323
OR7D2	0.570661365445658	0.00027885448067444	0.621879021879022	7.38259186231102e-05	0.0216015589781863	0.0102110483879983
C1orf204	0.68265020641177	4.50754682379539e-06	0.706048906048906	3.31827254606523e-06	0.00103726606909927	0.00089524704829015
ZP3	0.709979882424998	1.2379386831185e-06	0.658687258687259	2.03532241932169e-05	0.000319097090347956	0.00388399088018852
RHCE	0.547551987554422	0.000547565350290213	0.55885124429268	0.000396115523741741	0.036001271434207	0.0360373006715742
XPNPEP3	0.588258470638744	0.000161149170204933	0.572562527827617	0.000263206051097297	0.0148333071492164	0.0286017242192396
PIWIL2	0.492314351365618	0.00228821840976279	0.586357786357786	0.000224849925691669	0.102302976217052	0.0251317974087374
RPS26	0.400472713426681	0.0155076684890507	0.553410553410553	0.000570192995722791	0.288885710138888	0.0456254709379944
HRNR	0.746598137196238	1.7093932802581e-07	0.70330802487627	1.71969604467304e-06	6.68714651236968e-05	0.000560620910563412
HIBCH	0.545007467078065	0.000588057923550434	0.569368535682424	0.000289965695441437	0.0371045580149886	0.0302492213484507
CNGA1	0.793758613100214	7.67124230804939e-09	0.777863577863578	3.73855979183296e-07	5.0016499848482e-06	0.000267447003976971
PSORS1C1	0.545261266412765	0.000583902954614857	0.597795422505998	0.000118120671109525	0.0371045580149886	0.0144402520431395
ZFP57	0.54527376087217	0.000583699082134403	0.841907890248848	1.24148408269745e-10	0.0371045580149886	4.85668573151244e-07
ZNF880	0.816254409183697	1.29722921293762e-09	0.728442728442729	1.45650356070325e-06	1.268690170253e-06	0.000541619020727511
XKR9	0.618843240426773	5.74053995949786e-05	0.768854568854569	4.5893083917824e-07	0.00748566410718521	0.000276205760440812
RPS28	0.752590272274082	1.19753247762588e-07	0.71943371943372	2.00675083249756e-06	4.93131268681312e-05	0.000603877635133111
CCDC163P	0.637574743801412	2.8868771359658e-05	0.706048906048906	3.31827254606523e-06	0.00426168428524461	0.00089524704829015
LRRC37A2	0.59165522821471	0.0001444327435145	0.618184642254799	5.87625755895177e-05	0.0138057327916053	0.00884150752716127
PPIL3	0.76522370121407	5.46716312221918e-08	0.711969111969112	2.6486077543774e-06	2.67344276676518e-05	0.000767507669268473
L1TD1	0.596709460756833	0.000122434087602485	0.70673788678427	1.45396249062281e-06	0.0121256240683778	0.000541619020727511
TDGF1	0.838860127533016	1.6755219434117e-10	0.806838560006171	2.8069959340514e-09	2.62185673705062e-07	3.66032269800303e-06
PSG4	0.672097346627788	7.16236405429171e-06	0.816082720162932	1.31612856976796e-09	0.00151454963137239	2.09353959935148e-06
SIGLEC12	0.65964738579767	1.20850563558594e-05	0.786623589404901	1.28865585283959e-08	0.00210582975995285	1.44034905608813e-05
