gene	PearsonCorrelation	Pearson_pvalue	SpearmanCorrelation	Spearman_pvalue	P_adjustedPvalue	S_adjustedPvalue
DKKL1	0.2506981000981	1.93126275416233e-07	0.283956667796307	3.13399190961703e-09	1.19300739040325e-05	1.73885235128481e-07
CLEC4M	0.193486436374306	6.57250485607275e-05	0.0640989291852055	0.189833872072305	0.00222088871354561	0.574048234095234
ZNF419	0.171422006231359	0.000417463501505733	0.185850717774236	0.000127685055314193	0.0100636704463592	0.002706717781151
TFPI2	0.149661099229531	0.00210264874885868	-0.00363510483077577	0.940791009897666	0.0373609969825294	0.989060975305184
CRHR2	0.23513047663626	1.09992268582104e-06	0.271829017456468	1.50334791399028e-08	5.6843716841745e-05	7.34569055741587e-07
PIGL	0.149605705694006	0.00211078015319588	0.0939894465587887	0.054262837371107	0.0374213871554256	0.288732338555413
CHRNE	0.553399169726681	0	0.39497949428745	3.92389363208968e-17	0	4.92479792840208e-15
FTSJ3	0.157609173838689	0.00119246015052843	0.21926638851143	5.74557447138037e-06	0.0240530163526232	0.000169515885616435
C17orf75	0.22505641819509	3.18624093686992e-06	0.218283017383479	6.34079929674372e-06	0.000148197688751944	0.000182980657077929
RCVRN	0.307396591999518	1.21454624135708e-10	0.361857062002457	1.93770381955929e-14	1.15703820848319e-08	1.74107092059719e-12
GNRHR	0.257520512026643	8.67913452218261e-08	0.218866181464558	5.98108425763436e-06	5.57934281844698e-06	0.000175157160093018
PUS3	0.157327767783428	0.00121720226012023	0.103959814107967	0.0331743403005579	0.0243656158753688	0.21363309256414
FOLR3	0.204263578468766	2.46218381414476e-05	0.175043505419141	0.000312754129463626	0.000922677128836142	0.00588796881349736
ACCS	0.386363400164666	2.22044604925031e-16	0.372633175976313	2.78298107983877e-15	3.90157042476049e-14	2.89539886819541e-13
SLC22A18	-0.146832428616506	0.00255654712088131	-0.0974639473984708	0.0459416680065986	0.0441367207091889	0.263232441252301
COQ5	0.152684131183786	0.00169996209169732	0.169868309911054	0.0004799398412369	0.0317768327637132	0.00826772184021823
AKAP3	0.230303962162618	1.8419762550792e-06	0.306633581499085	1.69131830911256e-10	9.10281640556954e-05	1.0447854586057e-08
SPSB2	0.284899201887154	2.76556422207364e-09	0.32868436006602	4.88666483153109e-12	2.1650808221719e-07	3.71527488681888e-10
FAM184A	0.164458765007631	0.000715884521351295	0.184460756831203	0.000143691122682176	0.0155082161926704	0.00297425577761248
MTRF1L	0.275512348026348	9.41313538227462e-09	0.271109408621526	1.87978078901131e-08	6.95604312781733e-07	9.06306506019051e-07
CCR6	0.153358531272939	0.00162037203371179	0.0886943979567582	0.0693922846031165	0.0309475402670511	0.330727081550712
PRPH2	0.387824193988219	0	0.483917819028066	4.85180480678397e-26	0	1.0368438001957e-23
LY86	0.167101263690965	0.000584822146037389	0.182065775025651	0.000175766414143563	0.0132498243802798	0.00357271217643485
BTNL8	0.180781467769047	0.000195618032962752	0.18008817470453	0.000207188204388649	0.00544630910787493	0.00409559283025262
MSH3	0.269545339166953	2.00265293237578e-08	0.279327898443057	5.75317236797545e-09	1.42657448074732e-06	3.0530425445357e-07
SLC41A3	0.172245514297616	0.000391126205276482	0.195633091922421	5.42764548858228e-05	0.00954516946025044	0.00123678365643286
RTN4	0.188761760828264	9.94298762553303e-05	0.185682542564763	0.000129528553580155	0.00315739771707187	0.00273845527582428
EFHD1	0.201690801920275	3.12745140722548e-05	0.234452477923129	1.18333954534664e-06	0.00115554945219308	4.25302990229814e-05
TAF1B	0.166891923312463	0.000594331023028971	0.204740115489299	2.35471117658969e-05	0.0134267868545431	0.000583658347125226
CEBPZ	0.182713407160413	0.000166487479611011	0.152151980129463	0.00178366109966963	0.00482203846624271	0.0251378197094571
COX7A2L	0.29654280669803	5.67542457474701e-10	0.301981846909792	2.64196860705717e-10	4.93138264972798e-08	1.61938339348845e-08
GPX7	0.242202232156382	5.06405747113803e-07	0.353102894443472	8.89020058739127e-14	2.81982411438651e-05	7.64074087440248e-12
CRYZ	0.429935671261517	0	0.409781396557966	0	0	0
TMEM9	0.177953464102396	0.00024696320490758	0.170773640809838	0.000439350597236227	0.00661945105492961	0.00768924210398052
WARS2	0.200900823049859	3.36373684219904e-05	0.419729325177616	2.36143145906215e-19	0.00122567130005842	3.39487973578262e-17
GBP3	0.592547368556524	0	0.55544291881771	2.28308302917045e-35	0	6.68605093024101e-33
NSUN4	0.290166312553808	1.36309363796272e-09	0.31392248140503	4.65959846647883e-11	1.11113210261559e-07	3.09608782138219e-09
DR1	0.201927130119828	3.05987633697491e-05	0.213684858937626	9.99374408496753e-06	0.00113588930499815	0.000274376855832772
RPA2	0.210753468918119	1.32883220258506e-05	0.129889236077129	0.00769188204536889	0.000533354123139091	0.077774566921652
A4GNT	0.394112250044267	0	0.382013073505422	4.84027145016843e-16	0	5.54667048644663e-14
C2orf43	0.230616294619278	1.78213143220418e-06	0.245606672535397	3.77121038032709e-07	8.86246115373488e-05	1.5291774603716e-05
PIGZ	0.189329669956476	9.46531778036608e-05	0.150786195685447	0.00194356573764445	0.00303005132345565	0.0267731259365063
INVS	0.178516915113249	0.00023582288183599	0.151167224360833	0.00189223791713953	0.00636399838456372	0.0261572119070319
DCAF4	0.153509605079868	0.00160301801332374	0.167858830097791	0.000551578062575292	0.0306902262260311	0.00929920627032587
ACOT2	0.176892184000406	0.000269293856570707	0.164068633366078	0.000748356188396765	0.00709768841301527	0.012051430512532
PYROXD2	0.512594431204006	0	0.480852762722893	1.092482386746e-25	0	2.21493800820529e-23
SLC10A7	0.157002878434678	0.00124635472921497	0.113651100701931	0.0198185146437898	0.0248861788987444	0.151552219814744
MASTL	0.150613227058406	0.00196728379724043	0.228791454850454	2.1600461501261e-06	0.0355956818873685	6.9712183302233e-05
IQSEC3	0.167234555904628	0.000578841351008164	0.23369474219018	1.2837400512523e-06	0.0131899094017912	4.51134781566752e-05
DNAJC15	0.443441358603238	0	0.43555024364032	7.1494767595426e-21	0	1.10844926936673e-18
WBP4	0.146368589993004	0.00263897360503718	0.136994297829677	0.00494705920277754	0.0451652906818808	0.0564450174839278
CAT	0.211916349427864	1.18737530749868e-05	0.236865288351975	9.82094641098056e-07	0.00048394724517485	3.62870202203847e-05
OPN4	0.195123985161828	5.68074917683958e-05	0.200949402356058	3.34873208116731e-05	0.00195294277135959	0.000797542908608131
EBPL	0.167110895271303	0.000584388064931218	0.208592065342804	1.63533643723055e-05	0.0132498243802798	0.000428165735403377
TSFM	0.20477175104155	2.34773620606532e-05	0.245740038479853	3.40428334569327e-07	0.000888208142648732	1.40196189658316e-05
SMUG1	0.165683061162265	0.000652104648035223	0.140330350937067	0.0039564005305413	0.0144027694190349	0.0471133418599247
WFDC3	0.30522260273259	1.66249014554865e-10	0.472299111150493	1.00826556539091e-24	1.54650700951213e-08	1.99308895638647e-22
BTN2A2	0.152999533924983	0.00166230381453714	0.176359449205296	0.000281201215099471	0.0313695376170528	0.00534485098026807
PEX6	0.327159984989912	6.20348217239552e-12	0.474517591207595	0	7.54629746725099e-10	0
NQO2	0.303721196472958	2.06189731954964e-10	0.38186167162681	4.98111913093629e-16	1.89574675647431e-08	5.62652985261618e-14
BBS2	0.197967636768051	4.39739113671234e-05	0.220988107215737	4.82955015790329e-06	0.00154534096524375	0.000144648685979323
GRK4	0.337399639054488	1.21724852419902e-12	0.307403947548759	1.21325201362827e-10	1.60413068014028e-10	7.61584045077722e-09
PAX8	0.408698931814009	0	0.468086619274429	2.94447490591956e-24	0	5.54332454312047e-22
ITPA	0.164420261289881	0.000717981024534575	0.134132765572853	0.0059351299392038	0.0155111365054505	0.0640232911722844
ZNF436	0.193957219034332	6.30345854695236e-05	0.0411597257980654	0.400142911193062	0.00213911788544001	0.776541544834141
WDR60	0.232104629771142	1.52162864264227e-06	0.219532353915357	5.59398244097611e-06	7.71251133164899e-05	0.000166284282559391
YEATS4	0.163810590522576	0.000751943840779035	0.167334767851778	0.00058374133110472	0.016069243105513	0.00975822982039117
LRRC61	0.223711692259915	3.65895267329108e-06	0.292190287824807	1.03457379222155e-09	0.000169189115717617	6.01498159933516e-08
PLA2G5	0.162935715972627	0.000803283033464997	0.0720203305331339	0.140572143614008	0.0169374905216206	0.492281953967223
WFIKKN1	0.333934770337128	2.12674322597195e-12	0.339709987821408	8.35993918063566e-13	2.75674732586233e-10	6.74510603074348e-11
PTPN12	0.16874399135901	0.000514959764596146	0.198330422081925	4.25493850807221e-05	0.0119058095282507	0.000987649900558028
TWSG1	0.17777579882569	0.000250576691418036	0.203873986454333	2.55348586227501e-05	0.00667107710115291	0.000628984819719891
C15orf57	0.312874364839777	5.44329026297419e-11	0.318449246415208	2.36431283406588e-11	5.73867948124492e-09	1.62561926773556e-09
ARPP19	0.151250228082929	0.00188122247057243	0.159142120356662	0.00106562059892421	0.0347569098763215	0.0163608972343567
ANAPC13	0.312781387885978	5.51871881526722e-11	0.279958175514194	5.2999381574592e-09	5.74164600951551e-09	2.83152777101553e-07
QRSL1	0.183367271638752	0.000157586552860245	0.250918332060515	2.07163612976435e-07	0.00461962234486739	8.71299302023762e-06
NDUFA10	0.22342828150923	3.76679099600707e-06	0.230386397978706	1.82599678153591e-06	0.000172161944540046	6.09204917789216e-05
C19orf40	0.197802937510215	4.46353961156554e-05	0.272217151149982	1.43145103193287e-08	0.00156164635878977	7.07405206843326e-07
RRP8	0.163739186321505	0.00075601733901598	0.127842119260892	0.00871730061175429	0.0161127468991896	0.0850959209100508
TMEM128	0.150187141430911	0.00202684378347495	0.160386882659685	0.000984902997976003	0.0365171947343066	0.0153288402796274
HRSP12	0.15652333729654	0.00129055948119161	0.114512660006588	0.0188976337041	0.0255750722250177	0.146781522296973
PRMT7	0.145543522677545	0.00279159714865918	0.137543864368118	0.00474517268397769	0.0471648689197609	0.0546143819682847
LRRCC1	0.18440379202487	0.000144385651619672	0.230086658714236	1.88474280991558e-06	0.00430814093342168	6.26162243613551e-05
COX16	0.150769136038209	0.00194589333346551	0.134255377217072	0.00588940027395552	0.0353705254889926	0.0636246059808682
ELP3	0.161460880852242	0.000897222837295875	0.179388307552878	0.000219515344626769	0.0188178805689615	0.00431768116906433
GSTM3	0.172132950470751	0.000394632582212839	0.161645990586191	0.000884899348067173	0.0096011071617136	0.0139103362726981
NAPG	0.178939584920669	0.000227776378895816	0.151344138525084	0.00186883037503691	0.00616790352030555	0.0259881427018895
CYP2J2	0.153180173400797	0.00164108189886925	0.197573771376003	4.55714597117296e-05	0.0312067210283245	0.00105053507854416
TIMM10	0.242636617002873	4.82463229367625e-07	0.263803984810847	4.07038451301223e-08	2.72488339614986e-05	1.93882712917998e-06
CARS2	0.163519783183985	0.000768662048725055	0.168887602658421	0.000509236071522159	0.016333174125021	0.00866195426972704
OSTF1	0.169580148632045	0.000482454638286001	0.199251511004038	3.91260391110627e-05	0.0112862982986018	0.000923491317167679
SMPD2	0.163905756240269	0.00074654635225091	0.175486054535177	0.000301791795015439	0.0160406032805651	0.00569514969734385
ZNF670	0.149928713957416	0.00206376640884542	0.155938363758136	0.00136220130548332	0.0369190067754316	0.020020308034306
ZDHHC4	0.17241869525534	0.000385788199427139	0.138469841183591	0.00446857884434246	0.00944404734634796	0.0518079954871199
MYCBPAP	0.167316224346772	0.000575204990473033	0.229195517915455	2.07027584528453e-06	0.0131449302302609	6.76432690440693e-05
IL1RN	0.182014439125246	0.000176522285839864	0.262755647081818	4.62485315198886e-08	0.00502072559041657	2.18974334567521e-06
C9orf78	0.160474442963603	0.000965609057953287	0.15858447529262	0.00112432597928523	0.0200148649428461	0.0171291821160083
C9orf156	0.146315428656034	0.00264857364537385	0.150621349268204	0.00196616415411849	0.0452316885830908	0.0269903818864843
LMX1B	-0.171256323240314	0.000422957901192294	-0.16790355782467	0.000549671206292867	0.0101572040588978	0.00928685946187543
VARS2	0.23841798976125	7.69245144471853e-07	0.240629420528739	6.03013382847351e-07	4.08216198479124e-05	2.37215264585771e-05
MMP27	0.163175278208819	0.000788911996919772	0.148563385321372	0.00226924255098514	0.0166789496247183	0.0305671224031338
CCBL2	0.456206347446073	0	0.461966228282837	1.36096778246267e-23	0	2.44572096725735e-21
PPCDC	0.155903587406788	0.00134982475824219	0.142994578779465	0.00331522115030196	0.0265006500334078	0.0412161220682981
PRDM5	-0.146971288984174	0.00253233123005588	-0.153831943623981	0.00156655911094946	0.0439104013948505	0.0224805497101223
NAAA	0.150940568932516	0.00192261877088318	0.228199804134282	2.29824098449881e-06	0.0351088836521323	7.35716253620732e-05
ERP27	0.194703260064221	5.89827867427672e-05	0.254743288375084	1.20528383063726e-07	0.0020102452360994	5.41487457320953e-06
KLRG1	0.174435445837918	0.000328422979156251	0.230486559507482	1.80675989385501e-06	0.00843130031230025	6.07448570524315e-05
VAMP1	0.154598511109584	0.00148288991173651	0.229817392599672	1.93905552495394e-06	0.0285980744685379	6.38838001492116e-05
CBLN3	0.31910775966746	2.14006590226745e-11	0.340907673386455	6.87148529215603e-13	2.3502084846151e-09	5.71924570579766e-11
PSTPIP1	0.160664911735299	0.000952041036697437	0.13068811630772	0.0073218865277496	0.0198645381032788	0.0752849893041821
UNC45B	0.22956792908	1.99070842210602e-06	0.203779292866509	2.5761574179615e-05	9.65676778747996e-05	0.000632598655398185
SCRN2	0.182137573411483	0.000174714337918935	0.172777974058819	0.000374929699316405	0.00500531257219211	0.00683080445275302
NPC1	0.182848603521442	0.000164609302806262	0.248662923180609	2.44077985543563e-07	0.00478516822532763	1.01574980615419e-05
FN3KRP	0.290608592487788	1.2836169904773e-09	0.366386106821143	1.06257465811924e-14	1.06837468881095e-07	1.00021164544629e-12
NBPF3	0.450673323399379	0	0.416701422829575	0	0	0
ITGB3BP	0.24843229267357	2.50608759966298e-07	0.231913413924399	1.55292978788845e-06	1.51264386645307e-05	5.26996387675279e-05
SLC44A3	0.179630133454172	0.000215180370861656	0.165494904011216	0.00066155153078204	0.00590774719584415	0.0108076197394496
NME7	0.192550941918865	7.13958317934971e-05	0.237965067829183	8.72378766575229e-07	0.00237196152097135	3.28471376538588e-05
FLG	0.200749909463365	3.41075665453161e-05	0.40988873797232	1.8978647975285e-18	0.00123710334254043	2.58731326794101e-16
ZNF514	0.183607536285489	0.000154429496266983	0.172506296508749	0.000383113951961064	0.00457331096248329	0.00694789453705536
THNSL2	0.649973587623707	0	0.669210359699308	7.16844229889984e-56	0	3.77872488382674e-53
GPR17	0.253620857045255	1.37484899465079e-07	0.172142284806589	0.000394340707474231	8.62772301643159e-06	0.00711884012328481
ESPNL	0.317117626511589	2.88999935094125e-11	0.482060630705561	7.94185819604556e-26	3.13030477642363e-09	1.65253349358243e-23
GPR128	0.186582119039704	0.000119950493155274	0.114988718051851	0.0184049679962062	0.00367066786564298	0.143389911732175
DGKQ	0.153060198713505	0.00165514888724116	0.161970143983647	0.000875788936766546	0.0313092398359232	0.0137945480538109
SNCA	0.145471052954956	0.00280537936475911	0.185627942118711	0.000130132425697316	0.0471801446106652	0.00274388557330314
GTF2H2	0.237616100507405	8.39756077786191e-07	0.219093356061063	5.84629263872975e-06	4.42663420470361e-05	0.000171846230090841
PCYOX1L	0.176511087076398	0.000277762788816638	0.161606176813059	0.000887536635604838	0.00727241844759323	0.0139241114637449
PNLDC1	0.145255736922595	0.00284669399392778	0.232722797637085	1.42451965641293e-06	0.0475873349048351	4.90849230626211e-05
SRCRB4D	0.144859161387509	0.00292423999480729	0.0878705929052086	0.072030482578547	0.0486304203252934	0.338823077563469
POMZP3	0.735177605356088	0	0.776679521078481	6.2307603843831e-86	0	4.47878385084702e-83
TRIM4	0.23747757045433	8.52549232988054e-07	0.221635283493046	4.52270919442331e-06	4.46430912929572e-05	0.000137015561686993
NOM1	0.234824552818413	1.13683872804415e-06	0.282135386255024	4.66311642355613e-09	5.83700248223709e-05	2.52542887404509e-07
NAPRT1	0.289605906129317	1.47068490718993e-09	0.379906105719744	5.24003541046255e-16	1.18660260828069e-07	5.83562816767991e-14
SURF1	0.204344187263741	2.44368331556721e-05	0.234263394755234	1.29689202186058e-06	0.000920104951247141	4.53740053842991e-05
SURF6	0.171539117714643	0.000413619980692115	0.173617748263277	0.000350649669887916	0.0100015082181424	0.0064180253236198
ZNF215	0.283361491179946	3.3907143759393e-09	0.343842409213528	5.78069712011473e-13	2.62846848730902e-07	4.86255022646247e-11
HSD17B12	0.355368849365823	6.01740879346835e-14	0.391220656537715	8.22267525055684e-17	8.65084569635531e-12	1.0002568185562e-14
APIP	0.152886423980809	0.00167571999930627	0.185901280619505	0.000130484465781281	0.0315474238917016	0.00274399114609731
TTC12	0.19663720358368	4.95933045217001e-05	0.208226245541813	1.69344317372311e-05	0.00171988710023282	0.00044046234127068
DPYSL4	0.228831604755834	2.15096207289989e-06	0.528789138292376	1.24688750151845e-31	0.000103705226283045	3.18036757242141e-29
MLF1IP	0.217013328118573	7.19663674497717e-06	0.228294135130342	2.42556720272941e-06	0.000304298431778259	7.70239352288413e-05
CCDC122	0.226613462173147	2.71176424826436e-06	0.244776573887283	4.1363685660824e-07	0.000128394730006145	1.66868705367416e-05
GUF1	0.146129012493419	0.00268248910737823	0.122406589606517	0.0120950114691276	0.0457121581293958	0.107334742633437
BEND6	0.198487561461104	4.1945993969339e-05	0.207855573539229	1.75431698511289e-05	0.00148729584894871	0.000453313215728353
G6PC2	0.362016769032333	1.88737914186277e-14	0.454218885166206	9.04539000641233e-23	2.81575601409602e-12	1.55482388653701e-20
TGOLN2	0.186396276517507	0.000121872950613611	0.204114049885284	2.59684215315413e-05	0.00369214337357019	0.000635703743188536
ATG10	0.528243389464167	0	0.516876321887997	4.58869555742416e-30	0	1.13383799289228e-27
ZNF773	0.14767921387001	0.00241209437578083	0.178619132977306	0.000233852918758485	0.042009758214315	0.00454318188850943
TCTEX1D1	0.160086703594149	0.000993782631724116	0.0410803598924443	0.401052892448999	0.0205165516162992	0.776855762027005
CENPH	0.159611166274883	0.00102937056954833	0.172688164688215	0.00037761700274957	0.0211408651777107	0.00686394859940425
CAST	0.185481548552141	0.00013176458639963	0.169370250722186	0.000498880178013249	0.00396145469453183	0.0085381938691575
PLA2R1	0.170485690607817	0.000449409298427739	0.164957620783228	0.000689229624492611	0.010702799619157	0.0112134539935454
MCOLN2	0.242264868545325	5.02884224928835e-07	0.330521441837037	3.65907232329596e-12	2.81982411438651e-05	2.8364985157158e-10
PDE1C	0.155509095613837	0.00138884145412055	0.0256362106903987	0.600343715306827	0.0270482004377615	0.876107207207736
MRPL39	0.164907853087959	0.000691846941626828	0.201861911823141	3.07838526103242e-05	0.0150904196507104	0.000737599765423738
N6AMT1	0.218347884862606	6.29979000077441e-06	0.235292072651121	1.08088954204548e-06	0.000269256429924991	3.95675630044147e-05
NAA11	-0.172444279486139	0.000385005385231555	-0.163826748613729	0.000751024869122858	0.00944404734634796	0.0120626781553736
MED19	0.187707219085547	0.000108906800401432	0.143520117039887	0.0032004792215953	0.00340366035879098	0.0400414386157501
SLC6A1	0.260580948813647	6.01706893199605e-08	0.32637274443634	7.01315733245091e-12	4.03194610553329e-06	5.18252663810181e-10
FCHO2	0.202366692214974	2.93785020437642e-05	0.184247993002752	0.000146301314483572	0.00109573497952851	0.00302037726794152
CLEC18A	0.155794842752813	0.00136047817995388	0.363670719759382	1.4049218992975e-14	0.0265612369602354	1.30690793620533e-12
COPG2	0.219850306074626	5.41776414619832e-06	0.169768744521381	0.000475391589799972	0.000235375061010935	0.00821503663264752
LY6K	0.168860195319007	0.000510323820035907	0.286801236486676	2.14565971524719e-09	0.0118680307206586	1.21183795488997e-07
SIGLEC11	0.201500582502572	3.18286607281504e-05	0.253898781483876	1.33083898339346e-07	0.00117055451338365	5.94516601225543e-06
SLC25A34	0.18087978508794	0.000194027095563598	0.251088745679963	1.84595678138909e-07	0.0054211033378847	7.89384642700127e-06
LRRIQ3	0.409952712696542	0	0.438392574489851	3.73966837522238e-21	0	5.91391156857666e-19
TYW3	0.170720008897626	0.000441208056876974	0.148978594983442	0.00220486103841538	0.0105396740354267	0.0299050334434331
ZNF496	0.157366309835708	0.00121378582271614	0.146270379538459	0.00265673364014763	0.0243588946706003	0.0349336117137317
ACP6	0.200398370733108	3.52270827215229e-05	0.215560165123807	8.31114506827344e-06	0.00127187462593188	0.000231395155122669
PM20D1	0.373190599542414	2.66453525910038e-15	0.577601445395249	9.65703165192072e-39	4.13107456739346e-13	3.31991953355379e-36
B3GALNT2	0.176899882697813	0.000269125284040772	0.20815378587926	1.70518291304901e-05	0.00709768841301527	0.000442061681753393
XIRP2	-0.176413606273194	0.00027996865361248	-0.0077398302834782	0.874339421915449	0.00730598067364316	0.976216661224824
