"V1" "V2"
"111" -1.22883165024 19.543
"112" -1.16272855648 18.5131
"113" -1.23224216112 0.2509
"114" -0.449279397674 41.5055
"115" -1.33358453715 0
"116" -1.22929333413 0
"117" -1.07327628523 0.5473
"118" -1.22367885655 15.3807
"119" -1.14799779797 0
"120" -1.26293674494 2.6275
"121" -1.21913380106 3.7225
"122" -1.1660133898 0.7179
"123" -0.2131445869 38.3562
"124" -1.3010706721 0.6202
"125" 0.64190566226 31.9452
"126" -1.20626571914 29.1996
"127" -0.273632321368 53.7781
"128" -1.36086136231 2.7074
"129" -1.29664602046 5.9312
"130" -1.5847742799 0
"131" -1.2927383533 38.8774
"132" -1.60101482541 0.3463
"133" 0.381436765651 39.4251
"134" -0.2654199331 14.8448
"135" -1.2608207245 15.4959
"136" -1.22341806811 11.3693
"137" -0.1677097633 20.3273
"138" -1.36039355307 0
"139" -0.441855111118 45.7813
"140" -0.532259160234 25.3308
"141" -0.555487089328 59.8879
"142" -1.4564335207 4.6664
"143" -1.06565998748 3.8213
"144" -1.29981237556 2.2832
"145" -1.33109802671 0
"146" -0.156428373688 38.0177
"147" -0.496605511541 32.692
"148" -0.507015256343 5.5313
"149" -0.9382376538 1.0935
"150" -1.43438185823 2.345
"151" -1.40361778888 5.1774
"152" -1.12291736586 0.3672
"153" -1.54796426335 3.4337
"154" -0.273079442615 81.9536
"155" -1.28976978317 56.4342
"156" -1.60807944656 2.0741
"157" -1.38181179102 0
"158" -1.2255101879 0
"159" -1.38253257713 18.0487
"160" -1.2026996855 0
"161" -0.378296858824 14.7213
"162" -1.038643636 0
"163" -1.30937917197 0
"164" -1.27180989416 0.6087
"165" -1.37025867914 6.1188
"166" -1.34593032786 1.0272
"167" -0.233829224893 18.7209
"168" -0.432371159533 23.3048
"169" -1.16679481588 0.3029
"170" -1.1855076054 1.2029
"171" -1.47659672897 0.4968
"172" -0.2654199331 1.7341
"173" -0.289402815504 89.4329
"174" -1.24224686772 0.9674
"175" -1.02246935665 2.0562
"176" -0.165660596863 17.6449
"177" -0.164764985771 41.8229
"178" -1.2311194881 0
"179" -1.33018104667 3.4971
"180" -0.497510213553 57.1266
"181" -1.29869957091 0.8065
"182" -1.4018619487 14.2946
"183" -1.56419251792 0.8997
"184" -0.0616084446019 56.0179
"185" -0.229578136477 52.5384
"186" -1.05002908221 0
"187" -1.21491952123 28.886
"188" -1.60209448289 0.5869
"189" -1.25356224623 6.4121
"190" -1.39264420904 0.2744
"191" -1.50925441836 19.2417
"192" -1.24277597931 0
"193" -1.11360435277 17.9131
"194" -0.43260106977 16.7938
"195" -1.14866829756 13.2851
"196" -1.33756959722 9.3248
"197" -1.19130195376 0
"198" -0.275389036622 32.4349
"199" -1.12452873733 0
"200" -1.21128745981 0
"201" -1.55981545745 0.8573
"202" -0.1711930255 38.823
"203" -1.41002939581 0.9602
"204" -1.3347356738 19.5003
"205" -1.2013672295 0.7919
"206" -1.23225635647 3.6069
"207" 0.911465987662 58.9501
"208" -0.427366929584 97.6923
"209" -1.3999140925 0
"210" -0.27028908122 81.4183
"211" -1.35543206028 25.022
"212" -1.19737651438 2.8694
"213" -1.3869652609 0
"214" -0.135543728242 46.3646
"215" -0.338319228809 56.9681
"216" -0.325565824888 57.5732
"217" -1.24292366688 45.2206
"218" -1.46413821336 2.3892
"219" -0.279863277901 32.9381
"220" -1.11440637935 1.9214
"221" -1.34919445394 0.3471
"222" -0.242979041202 64.6531
"223" -1.31256509409 9.8197
"224" -1.34140693532 6.5206
"225" -1.28804445587 1.8387
"226" -1.25483219939 1.2625
"227" -1.31592364974 5.3842
"228" -0.228636032817 77.6591
"229" -1.39568860541 0
"230" -1.50089198626 2.3983
"231" -1.54745511501 13.9498
"232" -1.37728257587 0
"233" -1.10051532434 21.978
"234" -0.0197044281506 52.8169
"235" -1.6866518134 5.389
"236" -1.37484196536 0
"237" -1.04187710346 0.485
"238" -1.25877196015 0.2844
"239" -0.398617241736 6.3773
"240" -1.47271310974 0
"241" -1.17123293345 2.0391
"242" -1.50927472283 0
"243" -1.19960358112 0
"244" -1.22829630833 2.8588
"245" -1.41642585027 0
"246" -1.23094085327 8.9018
"247" 0.553408927627 65.8071
"248" -1.09815241644 0
"249" -0.0807790431225 110.8239
"250" -1.31695325857 14.592
"251" 0.699761100804 70.2905
"252" -0.232089425496 41.453
"253" -0.722986022208 87.7614
"254" -0.166964648877 35.0613
"255" -1.4707144879 3.8195
"256" -1.2368858467 3.7941
"257" -1.30291917594 4.8682
"258" -0.4285463434 13.2602
"259" -0.853378377723 0
"260" -1.29485376076 0
"261" -0.276182461979 23.5933
"262" -1.2883073143 1.5098
"263" -1.24701985051 2.7154
"264" 0.659172232092 187.1273
"265" -0.431993483776 28.7447
"266" -1.21134823828 0.5576
"267" -1.33824170386 1.1449
"268" 0.788160306637 149.7594
"269" -1.3707415394 6.3496
"270" -1.33026182863 2.0063
"271" -1.28461851819 9.2736
"272" -1.38745196955 7.2229
"273" 0.706288818867 118.308
"274" -1.4610776613 0.2803
"275" -1.40043847432 3.7738
"276" -1.24410221381 1.654
"277" -1.11898712127 25.5621
"278" -0.135380304667 31.6781
"279" -1.23293711669 0.3237
"280" -1.29438747514 63.6823
"281" -1.43328915517 0.8744
"282" -1.26537595684 1.3025
"283" -1.4002131819 8.9358
"284" -1.2011763798 1.2315
"285" -0.189117860584 46.6771
"286" -0.101902560788 49.2514
"287" -0.5266131212 42.1687
"288" -1.48696022266 0.3316
"289" -1.32050130887 3.5654
"290" -1.36138534729 0
"291" -1.14808069398 4.4188
"292" -1.39804111702 3.2765
"293" -0.263422691841 28.7432
"294" -1.32195879674 2.4417
"295" -1.1714549738 3.3445
"296" -1.1715000089 0
"297" -1.37626928094 0
"298" -1.40133498027 9.9174
"299" -1.26238134693 0
"300" -0.346251074068 21.863
"301" -1.48843966515 0
"302" -1.2757842461 2.5429
"303" -1.4160564967 0.4467
"304" -0.341147697534 48.3948
"305" -1.1417537374 0
"306" -1.25542590845 0.9283
"307" -0.267768419247 29.0435
"308" -1.1736511966 0
"309" -1.05144863771 0.8536
"310" -0.237772978129 49.7546
"311" -1.37532637646 2.3866
"312" -1.0013854303 0
"313" -0.124257121203 47.3373
"314" -1.2663547985 9.3431
"315" -1.31273984077 2.03
"316" -1.17925522096 0.3281
"317" -1.43121798555 0
"318" -1.15670108732 1.6667
"319" -1.53831819437 27.5135
"320" -1.26776577496 1.8539
"321" -1.27049872348 10.1905
"322" -1.16742957457 11.8566
"323" -0.639125953798 18.9298
"324" -1.3454425235 1.1284
"325" -0.234841873472 24.6723
"326" -1.15119501227 0
"327" -1.39213117974 23.9549
"328" -1.46036998285 9.0934
"329" -1.1317538791 0
"330" -0.302821300253 1.4992
"331" -1.32548015383 0
"332" -1.48809660909 1.2383
"333" -1.06042414429 4.5676
"334" -0.198941223132 55.7873
"335" -1.30767683838 0.3038
"336" -1.44139089208 0.5866
"337" -0.670799395518 1.3799
"338" -0.169144633185 30.5611
"339" -0.31405452555 28.2164
"340" -1.33616545101 5.2481
"341" -1.64361126208 0
"342" -1.13169401901 0
"343" -1.20009872996 0
"344" -1.2665349431 2.6015
"345" -1.36997852076 7.6885
"346" -0.974916013948 5.6603
"347" -1.2995113354 0
"348" -1.13869955975 3.4132
"349" -0.1959974324 95.1941
"350" -1.14860022799 2.2203
"351" -1.12350118542 0.3215
"352" -1.27011519259 0
"353" -1.12610463465 5.9598
"354" -1.13903887707 0.5762
"355" -1.12223572677 0.5498
"356" -1.50526311511 0
"357" -1.56835200273 0
"358" -1.18868691452 0
"359" -0.1314919308 26.9562
"360" -1.1651948136 0.6219
"361" -1.33022116729 7.9347
"362" -1.345149813 0.6534
"363" -1.25927401959 0.7057
"364" -1.24396771319 12.9497
"365" -1.2386834498 26.8695
"366" -1.25332642046 0
"367" -1.34853383727 0.2999
"368" -0.611785765799 0.4829
"369" -1.25557612607 0.6894
"370" -1.3412977833 0
"371" -1.19369160889 0.42
"372" -1.29917300768 0.7818
"373" -1.2005476935 4.6758
"374" -1.42041071016 26.3934
"375" -0.269828084077 29.2949
"376" -0.921079496648 0
"377" -0.32673472432 19.2629
"378" -1.23892764674 1.9968
"379" -0.381547950492 41.7945
"380" -0.166566163364 52.2001
"381" -1.30415019998 16.0542
"382" -0.279889718125 22.1519
"383" -1.26724791579 5.168
"384" -1.32687771334 0.8937
"385" -1.11847689406 0.5574
"386" -1.13336108792 12.5448
"387" -0.1443950033 25.7975
"388" -1.44061339444 1.6575
"389" -1.24869549813 153.098
"390" -1.16975671951 0.854
"391" -1.13088192995 4.3431
"392" -1.2773075518 5.22
"393" -1.37193783878 0
"394" -0.33824600106 65.189
"395" -0.232683983986 101.9655
"396" -1.11851186547 2.8273
"397" -1.23611237518 5.3992
"398" -1.35025945365 1.8477
"399" -1.4645099485 5.1993
"400" -1.4181347887 1.7351
"401" -0.567178330186 15.6139
"402" -0.325375181646 10.2802
"403" -1.1020324731 0.3964
"404" -1.35741569244 0.7816
"405" -1.46318276329 21.8002
"406" -0.374287645506 46.0674
"407" -0.301928962219 42.9009
"408" -1.23498178197 0.7556
"409" -0.327211897673 21.3351
"410" -1.2647884245 0
"411" -1.31530942476 0
"412" -1.49045255174 0
"413" -1.3896317933 0
"414" -0.477400290404 34.4897
"415" -1.24752886177 0.9492
"416" -0.136762151718 10.5885
"417" -1.14172082508 0
"418" -1.3423165605 3.3066
"419" -0.447921193634 0.5973
"420" -1.31775943746 3.8278
