gene estimate Rsquared pvalue adj_pvalue
PPP5C -504.19256001994 0.128510491801097 0.0317994858396968 0.418728800117349
CEP68 1077.26221438402 0.109407093620322 0.048789989122645 0.497924362333573
ZBTB32 6.05872266291336 0.275144823353262 0.00102312054235246 0.0571404401662318
ERCC1 -19.6018606781444 0.000478650211714053 0.899216816829711 0.984151665397468
CD22 232.174223063117 0.175760684029639 0.0109240111867246 0.238747199576195
EXTL3 231.246354910826 0.0687236863537648 0.122453821843418 0.673658509197591
ELOVL5 9133.72007006777 0.14191936343457 0.0235297903139731 0.360667567156369
ALOX5 865.351952774241 0.162050719972327 0.014930218649812 0.278981799913631
CALCOCO1 -1475.35831455906 0.0344835301143317 0.278219204200382 0.808831725686567
MAP4K5 -1998.82790230533 0.173974749741309 0.0113793898992036 0.243339106073434
PSMC4 82.0378085041226 0.00166796775252948 0.813048539227667 0.969667445314535
MAN2B2 1851.83127711211 0.157418088158499 0.0165838557745916 0.29601125485918
CLDN11 911.164109857923 0.069742954844435 0.119615551766141 0.671473691503448
SLC25A39 681.057800234617 0.121410701382754 0.0372850401535471 0.449998995910021
NUB1 470.195722104956 0.01496012642469 0.477304184855928 0.883636158747415
RNF14 333.982760221693 0.0015691316508141 0.818577018701825 0.970555592381475
DDX11 281.809062492825 0.582456480512613 6.22342415125607e-08 2.87302545523868e-05
GPRC5A 2378.87993276245 0.0508968366648807 0.185842283685014 0.758839876357957
CD6 46.5584716616853 0.0058418397905332 0.657725099743741 0.940556160851187
TACC3 106.620553914115 0.0028438789389582 0.757400774829446 0.958686049944139
POLA2 100.75187397697 0.104047438504001 0.0550198571257686 0.525938902220502
ZC3H3 19.3233817285036 0.00669637336408675 0.635173705255228 0.931398213535693
CAPN1 1086.26546204491 0.0521287024022679 0.180464659331593 0.749728468786654
ACPP -22.218009103542 0.0100198474893666 0.561334055100152 0.913258307068531
MDH1 1177.92709124605 0.00983797068509408 0.564927003173952 0.913828238922132
SLC30A9 200.956432307412 0.0100959216420538 0.55984401406479 0.912472989574503
MTMR11 215.283226914731 0.0809464624492747 0.0926119256438272 0.625152756201573
CCDC88C -395.207748973772 0.00765154453155878 0.611951091407813 0.926095674206693
YAF2 -128.994112895537 0.0419097172971334 0.231034628620779 0.78595157027609
BID -218.267357266851 0.0123263761692011 0.519164713954017 0.898831827732434
NPC1L1 -67.6615856597768 0.0648255135371057 0.133988076790638 0.693169694563564
RGPD5 88.7604688396485 0.0649346010170595 0.133649970541347 0.692790600269808
NUDCD3 80.3594226025598 0.00814857279873397 0.600575517554754 0.922473382558224
CLCA4 13.3860892305413 0.000964886524868041 0.857277052823447 0.975766542503033
ATP2C1 -483.952033024564 0.00634907427562565 0.644117404863435 0.935770713322517
SRCIN1 -120.641388201653 0.00178038634486419 0.806966172432711 0.969667445314535
WWTR1 118.027370535234 0.00616867176043507 0.648879919433474 0.936621226359004
ZNF582 329.618167327403 0.0312263747635066 0.302549084834562 0.819343349482781
VSIG2 -212.019943778083 0.00266204617356994 0.765059131257695 0.960663331078777
MARCO 1826.51073952112 0.0120499660850726 0.523916293139621 0.899729763558206
SYT13 57.0750672989607 0.00227859443766147 0.782196716245137 0.964604207541405
GPR124 -2294.10701946787 0.00377997028987396 0.721685307264335 0.951549836237909
MNAT1 -71.6903919396257 0.00706294596284875 0.626034508590361 0.930905395240298
RUNX3 411.561515962726 0.0608162110558356 0.147075349745716 0.711875019426048
MRE11A 88.6583516721526 0.0607744259797898 0.147218801800265 0.711875019426048
SLC7A9 0.325673776362997 0.00330873254248487 0.738964179797076 0.955168757832672
SPAST 102.697463341295 0.0382567104403492 0.252944478758201 0.801856783108148
OSBPL5 412.088029409133 0.0431750412045004 0.223968339468992 0.780060939065036
AQR 833.72286817898 0.0986187472129525 0.0621508049076646 0.554548690320855
CPS1 265.058222134054 0.261916506833373 0.00142059744289659 0.0714669790503362
GABRA1 0.260617247422869 0.00287814084363823 0.755987906436297 0.958480305284662
NLRP2 2765.71416644475 0.199341762286987 0.00634138004120565 0.186889393797332
SLC45A4 10.6950820303597 0.000299288774498403 0.920230107155258 0.986985613695626
RNF10 -366.929659797986 0.00112284979310347 0.846166105261068 0.974637904976981
ZNF839 -173.440430205192 0.027431842946255 0.33435866785199 0.834851710502239
RNH1 719.258759276184 0.0294052128901758 0.317311345083785 0.824800363903946
ERP44 -95.9616758803722 0.00280230948123751 0.759127514368822 0.959337499147799
BIRC3 685.567121600021 0.0865582085255366 0.0815557490982945 0.5998031665052
AKAP11 -99154.3971392265 0.0428896122721468 0.225540203787696 0.780060939065036
GLRX2 4.88672660116815 0.000455509245230926 0.901671129678169 0.984402948975039
SNAPC1 211.107185327784 0.125557421631878 0.0339762326036365 0.435695218093692
STRAP -1853.96866908449 0.00323922803617049 0.741625829351843 0.955251396654318
ABCC2 184.53958962821 0.00124858446617854 0.837889852140326 0.974637904976981
DEF6 -157.206768500548 0.0158368952873219 0.464574069162521 0.880458173095259
RRAGD 3810.48869730318 0.0677080440749573 0.125353251454773 0.679455027668908
HSF2 40.4824615875191 0.00761704339124522 0.612757683467074 0.926396127884723
PHF20 99.76723781029 0.0012965900094156 0.834844933966517 0.974254727400629
HSD17B6 -58.4776711861587 0.0463853701762056 0.207129786342449 0.771224448105777
NR1H3 -1221.06475899149 0.00111745708829948 0.846531562751627 0.974637904976981
TYMP 953.000379130988 0.0803454139301307 0.0938848533294422 0.626005377170316
SEC63 738.201595398236 0.000140816263300168 0.945237033427376 0.990658324141455
VIM -150577.669848276 0.0317332619815657 0.2985945280265 0.819343349482781
FAS 133.749443150123 0.108742599193115 0.049522053787984 0.50233079899298
AGPAT4 -52.0047987297685 0.00148756856943091 0.82327867206331 0.970885262223181
BTN3A1 312.644180822721 0.0457549438997256 0.210318761442993 0.77202134696193
MIPEP 41.73462722911 0.000349722566936777 0.91379371185051 0.984921750139152
B4GALT7 -90.8009680812315 0.00580147643080502 0.658837728060796 0.940640584818684
VRK2 0.941290115653918 2.90182688520625e-06 0.992132881951944 0.998559104413781
TNFRSF1B 3850.01959779101 0.0566131923866014 0.162296016245075 0.73151245398774
VEZT -252.45129163676 0.011471167045688 0.534116474871299 0.902226882219104
POU2F2 -508.324270017362 0.102253809413802 0.05727927759766 0.535016834462406
BRD9 -401.847910324275 0.0305363751491286 0.308038193167814 0.822273380945919
SNX1 3836.52329319765 0.115184699196251 0.0428657707161892 0.477085443951537
TFB1M 128.598550442676 0.0330579002461584 0.288559384630322 0.813438954949269
BAK1 33.1058248298004 0.014405004473007 0.485654246832416 0.888443359437042
MUSK 6.65695503865375 0.112430602471686 0.0455939299158164 0.484187343904437
GRN -1871.65908839943 0.000652532919353247 0.882434948626035 0.982597825882112
CENPQ 30.6157951942168 0.173378933447729 0.0115353810585777 0.244520690361462
ARID4A -211.544214580337 0.00661813705361409 0.637163487521982 0.93234772374067
IFT88 964.418852676204 0.138689353495309 0.0253028936971721 0.370824147640178
ZCCHC8 -99.9859780884646 0.00729549973601645 0.62038654733878 0.930288543651589
ABCF2 -196.690323439105 0.00911691548759385 0.579616483281115 0.917323433523865
FUT8 -213.365386939707 0.017511263128989 0.441684084783365 0.876434832378005
UBA6 -492.402302735073 0.157176403504843 0.0166748756607009 0.29601125485918
PIAS1 139.526032517246 0.0501146668870086 0.18934959698182 0.763287125688464
SLC4A7 25.1659912297437 5.33646502272193e-05 0.966272055180379 0.995407105921884
EFCAB1 31.2818388902544 0.021771657881862 0.390459827164059 0.864316612683847
ASTE1 9.97705379674244 0.000505271036092891 0.896466809777005 0.983844430587322
RNF19A -1146.68858561361 0.196351700261029 0.00679759536842734 0.189733981446598
PEX3 -196.828422735269 0.0387089302897956 0.250103355834681 0.801856783108148
MYOC -706.796604266576 0.01069651961865 0.548334914438884 0.908834721967553
FAM136A -0.579511383717917 4.01741080771095e-08 0.99907432258692 0.999695736622872
ADSS 812.18774507603 0.11489691762711 0.0431430173911765 0.477085443951537
STAP1 1.94863307526691 0.00595581017679278 0.654607925593734 0.939017181513366
TIMP2 -56.0506234689145 1.10514000027021e-06 0.995144960947674 0.999526463969679
MYOM2 -480.743498900339 0.0236071652345726 0.370962682326695 0.853948953281304
CYP46A1 20.1381989491052 0.00147433417445228 0.824054192277723 0.970885262223181
USP2 -70.5990170403395 0.0305689350250179 0.307776373333245 0.822230699865596
TUBG2 125.531943157078 0.0173169939441047 0.444250579812532 0.876434832378005
FLT4 170.810541436042 0.0483305138515345 0.197631325761148 0.767228657433179
NSUN2 263.624191263733 0.0325745450857227 0.292172059871421 0.816786713614706
FBXO42 143.550875604928 0.0325187147405164 0.292592936388409 0.816786713614706
MFAP3 29.4757697669469 0.000223989833968719 0.93096295538769 0.988049615416026
MRI1 130.718728646092 0.169293653470908 0.0126624595684398 0.254155965967047
METTL1 -1014.52169448531 0.212084014247656 0.00470769338007493 0.161407400708802
HOXC8 333.518023962857 0.0278196340650889 0.330917246782691 0.833987974550598
AGA 114.101036822282 0.075617984674215 0.104555040909761 0.649167690711869
PI4K2B 938.157957088374 0.00685456955326759 0.631193087585838 0.931101206014846
TLL1 344.203866087387 0.012943724739911 0.508816036558826 0.893589902143121
MSR1 -4652.9826307303 0.105669906428614 0.0530536830932996 0.519158734309496
DNAH5 532.20859627608 0.0621199823620188 0.142674456463583 0.707959673485499
PNKP 217.701030459515 0.00575069400360151 0.660244105130283 0.940732772292531
BEST2 1.37172775509237 0.0800516876879073 0.0945135230259578 0.628062767745738
PHLPP2 108.497446376248 0.0325488800355662 0.292365442516175 0.816786713614706
STAU2 -235.883086207649 0.00860818642133284 0.590439800899673 0.918828074432812
PQLC2 8.66786514102116 0.000406325579329322 0.907106938910846 0.984402948975039
CTNS 48.6182939969874 0.0598689484184686 0.150364927953774 0.716028463181573
INPP4A 1386.28926231878 0.0159689420069002 0.462703153213501 0.878772135165721
RAB27B -35.0580380722856 0.000833977506129892 0.867219264561112 0.978567474949764
LSG1 98.0078895575035 0.119925324096609 0.0385467623888454 0.4537095402203
TNC -24163.8509949218 0.0176483145031451 0.43988690695815 0.875756581889285
THAP3 17.7996440430915 0.000197086145041934 0.93523231828439 0.988859035296135
TDP1 356.356322685527 0.320265919378994 0.000321560875838415 0.0235851378839241
SPATA7 121.300307696117 0.0814672583981499 0.0915234598492184 0.625152756201573
CAPG -1774.53488861097 0.00795765609530415 0.604892123801829 0.924901024966617
AP2S1 1934.23903730506 0.000885345166575217 0.863228501000392 0.977296202517466
ZPBP -0.0754391728097622 0.000245092568661514 0.927792173544799 0.987900339859877
TG 27.9081742127968 0.159205167977252 0.015925753079065 0.288553552657174
PHF15 73.8019702421173 0.00432047906396707 0.703295244152064 0.948928653419876
TRIT1 -0.242036267979205 1.36169815905008e-07 0.998295775721873 0.999695736622872
ADRB1 -59.0974859827948 0.00475299374605865 0.689503290089873 0.947051706730159
CUL7 -507.184907031611 0.00968768144986285 0.567929125250342 0.915029311222476
CTNNA1 299.404107059021 0.00115841082429932 0.843778614940353 0.974637904976981
CNTLN 7.2704848794536 7.56798523213972e-05 0.959839278361171 0.99416901894925
EPHA3 83.5011532043801 0.0038401412212115 0.719567649160719 0.951549836237909
HSPA5 5763.2272151898 0.00557806964310256 0.665080532598489 0.941478924537168
PREX2 270.120423476546 0.0244009950347843 0.362941561724281 0.847394267833331
WDR37 28.7816985098285 0.00131885758290628 0.83345247428757 0.973597579192212
CP -3950.09220639697 0.0915085448305945 0.0729336688740923 0.576999428753908
ANO2 20.6569434706759 0.00918873238979294 0.578120200787355 0.916832115284025
MAP4 6843.8632244754 0.00823702593526192 0.598597219484288 0.92172698868939
GOPC 786.630376793758 0.0190522190169862 0.422087811910317 0.870021425867498
USP28 -351.708186190489 0.156379812100472 0.0169783522116744 0.296102462571601
NOP16 -170.03700028251 0.159521009819485 0.0158121294636746 0.288371570315678
CC2D2A 506.38655236892 0.00996420764559414 0.562428604403265 0.913594959634635
RRM2B 541.040885200393 0.0789518024086266 0.0969068211372234 0.6345986416808
MRPS10 129.195929203994 0.0683729075481139 0.123447071994204 0.67630620461945
RSF1 449.84550502562 0.00901520337832459 0.581748729580049 0.917323433523865
VPS13D -1644.98246063522 0.169372316577669 0.0126397771971275 0.254155965967047
CELF2 1993.41112756628 0.00877724695297816 0.586798470532937 0.917326758237854
COL9A2 -202.755736681077 0.0064711651064236 0.640940334436128 0.933747864238859
ERCC8 -99.1707180823101 0.0277053485464199 0.331926678649962 0.834851710502239
UTS2 14.5862644714641 0.71286118187964 9.75730576344505e-11 1.91438339078792e-07
TNFRSF9 3.68219034579154 0.0191681774181295 0.420665317589714 0.869110467813692
LTBP1 1878.06415848836 0.0164218482910016 0.456374284402811 0.878772135165721
RCN1 7266.75321977365 0.0213630029860939 0.394993166178436 0.864316612683847
RFC2 -149.500063931147 0.0250339007427266 0.356712872597975 0.844136411008981
CLPTM1L 714.713853623494 0.0491890879949006 0.193596182525744 0.767228657433179
PTCD2 127.743717584269 0.00957130416511744 0.570274913410105 0.915565236029271
JKAMP 828.704272836405 0.316921952731012 0.000351121712666057 0.0255148444537335
DKK3 -6896.47009322628 0.00427013799133375 0.704950910519044 0.948928653419876
ARHGEF5 -456.925284045391 0.00799500738037717 0.604042525796089 0.924901024966617
LIMA1 -115.209398703841 6.15507187117827e-05 0.963778981975184 0.994807242693122
LETMD1 -2446.0679400737 0.0672690811685307 0.126628921841503 0.680207925128074
BCAR1 -63.6941382442536 0.000266881055150768 0.924659646474043 0.987240040818195
HERPUD1 288.528598608065 0.00185349984579707 0.803118753143655 0.969506403562476
RAD51 51.4546679898333 0.026497986979498 0.342839196344394 0.83818284253026
CYBA 11082.3956541967 0.029547179878005 0.31612828182505 0.824800363903946
RRP12 -474.088368749877 0.0531815575858147 0.176005511347695 0.745924391710362
TTC17 -458.099920718235 0.00518527007039345 0.676424208904012 0.944968024865648
FSTL4 91.1530612224052 0.196970209691487 0.00670069413237597 0.189733981446598
AKR7A2 173.099756495109 0.00157001358301935 0.818526890045203 0.970555592381475
NNAT -36.0500521998019 5.02143508269149e-07 0.996727351205681 0.999695736622872
USE1 1327.86690263933 0.0270381969111964 0.337899707211893 0.835529522149431
ANAPC4 55.2709710216019 0.0694486542713745 0.120427828186091 0.671930624773926
LY75 2797.37091970444 0.132178642265294 0.0292873962390054 0.399720274777121
OPN3 109.372985766703 0.0545984954029528 0.170195865063765 0.738511678755825
SDCCAG8 -4.47818102206683 0.000317632406400445 0.917829911077584 0.986096420426699
TBC1D22A 49.4270868549337 0.00393447822502029 0.716284743416043 0.951549836237909
SYNE2 2323.19969229295 0.00344301692062645 0.733908094219215 0.953419538088049
ATP9A 4596.3647726654 0.0202136305918329 0.408148425133671 0.866053308902625
FAM168A 204.943909706571 0.00387491852821884 0.718352184194555 0.951549836237909
RELT -32.1683744126344 0.00783290954612199 0.607747909424423 0.925670455360195
GALC 21.0514481899727 0.000122583511866831 0.948900247215867 0.991910113486184
KCNH2 45.6589758387717 0.00603908540852962 0.652352688375134 0.93796272654727
CYFIP2 314.100269740807 0.129402487865752 0.0311696275884619 0.414630937346645
CCDC85A -340.498296707565 0.0283682836438166 0.32612605583611 0.830103564049495
MRPL43 814.086970556846 0.0738853854887671 0.108776982168633 0.653455416443051
PHF21B -32.0737626474123 0.068924317937886 0.121889541593723 0.672814570652965
TRAF1 64.5802423239243 0.00583301018687983 0.657968099475341 0.940556160851187
RC3H2 -3792.97923091557 0.0410302699793318 0.236098775406389 0.792855451172162
PCGF2 30.1312030120721 0.00136508594841131 0.830600281797278 0.973027497616416
IL17RB 173.644872403187 0.0066059370605021 0.637475054150092 0.93234772374067
DCBLD2 -1176.96813437886 0.00460948761526858 0.69399649029809 0.94880899662225
MSH4 0.570307161901227 0.0108719233734351 0.545055757138292 0.907178128540846
GDI2 166.90362083587 5.5316628325549e-05 0.965661100300454 0.995251576784026
USP13 -454.160161022886 0.0200693208546251 0.409844018594572 0.866053308902625
ATP11B 392.554422008659 0.0109290912457345 0.543994732528117 0.906650136314599
LAMC2 5938.41301106545 0.0285952086053848 0.324170488905674 0.830103564049495
CDK14 -451.841917421123 0.0314704235165346 0.300636992649627 0.819343349482781
SEC61A1 -247.626241854962 0.00040307663095243 0.907477466388426 0.984402948975039
CAMK2B -242.885132908696 0.0276548474095676 0.332374001284414 0.834851710502239
CROCC 157.109697149346 0.054826395694976 0.169281368074375 0.737922877404492
POLR3E -838.010143021915 0.0332212301532042 0.287351097170688 0.812989885919761
ATP2B4 -3955.47932546718 0.0088172867829071 0.58594266482457 0.917326758237854
RIOK2 518.292118296025 0.0784235420519202 0.0980786510647253 0.635646796066935
YIPF1 -1359.80249850773 0.0148281631723057 0.479268131843603 0.885010893813788
FLYWCH1 38.1005784392978 0.00871911845500246 0.588045370153351 0.917673506654106
CDK17 -1666.14981363335 0.175484225311032 0.0109933244023792 0.238747199576195
DNAJC25 184.111343380969 0.0956508406219537 0.06643900268928 0.567370286295397
SLC2A3 2126.13092590633 0.0300586883633172 0.311911830330325 0.82328098971697
PSD 70.7820763834867 0.025859171206941 0.34880326998922 0.842529814098246
CCAR1 -2622.57235241265 0.00915537666247508 0.578814211086156 0.917312990428949
OGFR 3280.25455306469 0.139149019049987 0.0250427448016241 0.369613124176749
CREB3L3 0.218520342495916 0.00699392213434151 0.627732818437482 0.931101206014846
PIGV 59.1299065905663 0.00811649553848198 0.601296292261806 0.923116843049815
PTPRU 470.720675559184 0.0548565044915213 0.169160955937027 0.737922877404492
SNRNP40 -2374.28830523596 0.0283911655987628 0.325928180894641 0.830103564049495
COL11A1 17.3869091213087 0.000491804032974682 0.897848541170741 0.984151665397468
QSER1 -1073.78563601758 0.00161355243670651 0.816070300751923 0.970149626765923
