gene estimate Rsquared pvalue adj_pvalue
ERCC1 -25.1880258279754 0.000275583317970573 0.734442039381451 0.933152677556496
CD22 369.369212754187 0.010344116617188 0.0372013955529077 0.273533594523741
EXTL3 90.985030356214 0.000708100306133944 0.586567472937309 0.886212386338503
ELOVL5 641.481971531187 0.000472645422383496 0.656847038421569 0.912963523550911
ALOX5 620.862458147242 0.0420233368042765 2.29886492043032e-05 0.000849083085262195
CALCOCO1 60.8521885960216 6.95120196292727e-05 0.864727562354081 0.96922728507923
MAP4K5 355.312681674106 0.00310200107489359 0.254743691209874 0.698470752411382
PSMC4 320.490350200759 0.00110477363803493 0.496924549561455 0.848629408020013
MAN2B2 1234.27294078421 0.0368278779939983 7.55711597780469e-05 0.00242074554241929
CLDN11 -0.292702390178538 2.18595218870051e-08 0.997589605496659 0.998879179328138
SLC25A39 15.7854874374628 1.01419874183474e-05 0.948117046654631 0.988187093776667
NUB1 465.408482233785 0.00323291621570167 0.244940917591439 0.687548895932702
RNF14 -154.538061280005 0.000253882627982467 0.744733782738157 0.935748571000586
DDX11 188.698745684216 0.0942127558248284 1.29742627287339e-10 1.14476244809862e-08
GPRC5A 1308.62604549417 0.000174230239558252 0.787377615931225 0.946175408702095
CD6 90.9765701630701 0.00121305244998548 0.476545998911085 0.837646023303576
TACC3 189.140660927502 0.000666925629314425 0.597663330658517 0.891879480890162
POLA2 -27.7281138847935 0.000502155641741767 0.647000448098393 0.909178931369391
ZC3H3 -16.7822387486828 0.000635060630098623 0.606554889084111 0.897122811364672
CAPN1 607.084518111992 0.00775477327128892 0.0714129363374405 0.400122673239275
ACPP 24.2964022576699 0.00572831589767843 0.121455453140307 0.517965389802433
MDH1 -298.561751945344 0.00476211946294213 0.158034199172943 0.583332926839839
SLC30A9 95.1851191444432 0.000445596968174673 0.666200825914069 0.917181130128922
MTMR11 143.259086577139 0.00549478950538114 0.12934039959959 0.533456117298347
CCDC88C -822.345845217587 0.00915165927072843 0.0500908570766722 0.330374996715826
YAF2 21.3525650378322 0.00140242972105821 0.443998899422016 0.822822697855363
BID 28.828513412121 6.40614736730225e-05 0.870090369816065 0.970828667515719
NPC1L1 -100.989390551459 0.00421944867247446 0.183958744316487 0.62004091197675
RGPD5 21.525688884228 0.00590874447986967 0.115726764671246 0.506603562484857
NUDCD3 104.604396251817 0.0029280343951696 0.268528433778259 0.711981399877515
CLCA4 4.54768948505287 0.00132461459675129 0.456934351838733 0.827294958493246
ATP2C1 -313.942795627522 0.000544809558796152 0.633368727932227 0.905904371129289
SRCIN1 1293.72174025962 0.00559715004447246 0.125816508848198 0.525846787770284
WWTR1 227.525692169557 0.00493253657302785 0.150771080644643 0.573300612986406
ZNF582 -338.617283884622 0.00966163539338969 0.0440837212896782 0.305643243514468
VSIG2 -176.094897943091 0.00146049679478501 0.434711143823822 0.818273929786225
MARCO 96.884064199419 0.00132290497412416 0.457225139126218 0.827632739868086
SYT13 -620.720907331847 0.000512951682040213 0.643485584630984 0.907392233399107
GPR124 118.320986030719 3.22910669805655e-05 0.907564627265375 0.977650567260883
MNAT1 40.0025133508541 0.00062650627848655 0.60898983714874 0.897547939272113
RUNX3 -133.288341319719 0.0021557512305042 0.342514119890902 0.766411969149306
MRE11A 98.5334719641846 0.0267284313195398 0.000770491203823444 0.0161012385514789
SLC7A9 3.40981441967462 0.0367867679523445 7.62865791041145e-05 0.00243289849263363
SPAST 11.2781367692906 0.00011693203977182 0.825125877793445 0.955149357953024
OSBPL5 530.806789309781 0.0224899987749702 0.00205830682419193 0.0364185978947603
AQR 338.637129013147 0.00711876217739271 0.0841579030804034 0.435089784089507
CPS1 11.4714368279998 0.000358282760141417 0.69890836586139 0.925841946521758
GABRA1 -1807.47299759256 0.00435225181144963 0.177190376666656 0.614917815881538
NLRP2 5210.34184192167 0.0295981633471505 0.00039751326616147 0.00947943797774243
SLC45A4 96.0646628558999 0.00212759994025161 0.345688743909151 0.768487079922678
RNF10 1367.87884546023 0.00246302962980333 0.310256316481089 0.745104731646794
ZNF839 26.688391802403 7.45174519307431e-05 0.859990264051661 0.967989213631893
RNH1 -398.19888422882 0.00750478857849218 0.0761567239296282 0.412905885568579
ERP44 -80.0981526899298 0.000254841927863943 0.744268746911791 0.935540958653679
BIRC3 276.862585234578 0.00214153199810867 0.344112687934127 0.767471828103134
AKAP11 -11741.6099627769 0.00106155306817102 0.50546956481695 0.852762254165073
GLRX2 39.6739723030797 0.00389450918206494 0.201822900245933 0.642830962816303
SNAPC1 109.73140471053 0.0111086366015615 0.0308046410077429 0.244375278963523
STRAP -486.958328529935 2.10576339188324e-05 0.925296742367004 0.983078425598807
ABCC2 -582.319230080897 0.00230677303779101 0.326133169897335 0.757923178857107
DEF6 -175.881606716973 0.00567526210981965 0.123198942952603 0.522035977610928
RRAGD -462.918785142268 0.0013156710656405 0.458458777870364 0.828166777768098
HSF2 6.28094597053646 1.01783958614186e-05 0.948024134616642 0.988187093776667
PHF20 -40.265013853863 4.9110882328939e-05 0.886137547294313 0.97230109219397
HSD17B6 104.884309404607 0.00132929977236076 0.456138947107021 0.827294958493246
NR1H3 104.573828695017 2.54472643873438e-05 0.917903754100272 0.981235285126336
TYMP 921.229160365405 0.00588409082006354 0.116491670065289 0.506830030892662
SEC63 -448.116570321983 0.00029396080647638 0.726074280565355 0.930825426565009
VIM 16976.7532130505 0.00237772221889106 0.318795419675625 0.750090200783449
FAS -39.4503666615252 0.00250268688778336 0.306387940235999 0.744272448275946
AGPAT4 -243.367859622684 0.0079903027078181 0.0672313310253213 0.387153009189323
BTN3A1 317.410359812193 0.0101059264991746 0.0394659854266077 0.284133626720482
MIPEP 299.018914751615 0.00306940545640914 0.257258770606998 0.701061049207334
B4GALT7 62.7680045382472 0.00109860004486066 0.49813006883652 0.848887677271213
VRK2 213.506535847071 0.00104595418615972 0.508615336849924 0.854815730267073
TNFRSF1B 693.619278574454 0.00269425006121814 0.28855126098617 0.729104899865513
VEZT 419.979199842474 0.0031501836850131 0.251080974529559 0.695898802295485
POU2F2 239.645332179629 0.00102804895470626 0.512268001706278 0.856342487561292
BRD9 438.123828356778 0.0142561591096839 0.0143481658462257 0.151918379979837
SNX1 318.672296183628 0.000701680789529738 0.588269568009181 0.887096209563409
TFB1M 121.005952905981 0.0161195459177915 0.00919394996332617 0.111310384299368
BAK1 144.117682485461 0.0499708641798953 3.72329907218084e-06 0.000166105156922405
MUSK -3.49902219944006 0.0109381934337476 0.032124070970261 0.251823541534889
GRN -6217.91187480474 0.00740440490021255 0.0781555940637766 0.417540840282528
CENPQ 41.4887650773165 0.0368261747480671 7.56006667321476e-05 0.00242074554241929
ARID4A 61.998963199553 0.00178300153850894 0.388042162905894 0.793689127705992
IFT88 727.819031254825 0.0169576813938158 0.00753593935812537 0.0971475559137558
ZCCHC8 -38.6780979734652 0.000684039232067902 0.592999483489126 0.889945986824677
ABCF2 523.530919964794 0.00658013394792897 0.0968727702416 0.465356079247242
FUT8 -116.965786645572 0.000370689912502313 0.693997521722022 0.924529507367853
UBA6 316.515893469224 0.0103554132926286 0.0370974216563947 0.273525597435483
PIAS1 32.8047113605138 0.00151425914034135 0.426372918910466 0.813814805606273
SLC4A7 247.09219739154 0.00180926487153031 0.384566581380833 0.79157927723267
EFCAB1 9.11489233875664 0.00191250197573749 0.371322246372845 0.784511841160015
ASTE1 -1.26628591732179 3.61384432404261e-06 0.969015508635213 0.994646841679106
RNF19A 467.680895979322 0.00183877980984299 0.380713120316028 0.7903106267129
PEX3 36.6900421642469 0.000827269755637822 0.556655408446458 0.877391509470219
MYOC 480.17737856481 0.00290268060561785 0.270613882130395 0.715123074208808
FAM136A -581.70863287715 0.00293931775123381 0.267606768657573 0.711388483406412
ADSS -140.314591513511 0.000644069188826959 0.604012966999283 0.895531547972612
STAP1 31.8865245270542 0.0050154717901136 0.147373266322487 0.569484724022806
TIMP2 -261.906993314587 6.91958011542294e-05 0.865032650498174 0.969271098857908
MYOM2 -32.5756630156342 0.000211681388445858 0.766238624126928 0.942088216974816
CYP46A1 12.5794754253444 0.000775411110412065 0.569297123535975 0.880502036069879
USP2 10.7076432637583 0.00119906304906897 0.47910071855023 0.838694930694225
TUBG2 -17.7364165257263 0.000222224367323196 0.760660952046298 0.940727086154751
FLT4 -4.86640805417384 6.45400393663793e-05 0.869610344585701 0.970740735804986
NSUN2 17.3016257630335 0.000206653570569719 0.768951828318415 0.942148017623784
FBXO42 119.42016597673 0.00501076985901236 0.147563580116378 0.569665721781313
MFAP3 421.478265155433 0.0158702510966246 0.00975561571025491 0.115798721009169
MRI1 211.550558426358 0.0816680700561688 2.46071271974787e-09 1.84344525542621e-07
METTL1 -430.25397506784 0.00776362666152979 0.0712508327845967 0.400122673239275
HOXC8 -9.15186430718644 0.000126439866093696 0.818274273215916 0.952892325541135
AGA 266.953483158368 0.0965061575386862 7.55067694462878e-11 6.97208437410432e-09
PI4K2B -810.66618671902 0.00160476769420242 0.412867141662134 0.807358071754822
TLL1 -17.2115026130643 3.44167532479751e-05 0.904584691571337 0.977129714067688
MSR1 793.381017945235 0.0037643703478349 0.209541413264064 0.651099737126273
DNAH5 296.547837710493 0.00708401104816015 0.0849213130023801 0.436196731275485
PNKP -205.767829741183 0.00151178131850125 0.426751890530238 0.813841681724452
BEST2 -0.593449042473793 0.00387891809893211 0.202729760887598 0.643430546223271
PHLPP2 78.1451839978344 0.0101347453726927 0.039184498161461 0.282876454454692
STAU2 57.6581777958593 4.22620675566572e-05 0.894324881132631 0.975514292441266
PQLC2 -5.28389269663423 2.52569881105413e-05 0.918210180735747 0.981235285126336
CTNS 42.4010936967207 0.0158086330138383 0.00989976075087225 0.116523515605248
INPP4A 223.461753095319 0.000186981124762753 0.779927412762645 0.942995246504819
RAB27B -94.0327267439265 0.00308589316157118 0.255982780584556 0.699451714961652
LSG1 -0.131666239617474 4.12994221937774e-08 0.996686864473882 0.998745179945435
TNC 2062.97130952769 1.15710889951435e-05 0.944587560954033 0.987469663771223
THAP3 -10.4427566117319 5.49575344915913e-05 0.879599098150778 0.971095962594895
TDP1 -11.7819211995351 0.000163592764534767 0.793819964894899 0.948467858814943
SPATA7 9.38067493496741 0.000446286473379491 0.665958251693929 0.917181130128922
CAPG -869.143698381706 0.00138401361513679 0.447008353440196 0.824714719203983
AP2S1 3707.92369096247 0.000664177806547103 0.598419284167972 0.891900813734584
ZPBP 0.0210430080752268 1.82031870857292e-05 0.930530474998962 0.984036062991477
TG 44.7478302515085 0.00784732635726091 0.0697375751967058 0.396813336499968
PHF15 7.20842468262693 9.23260534468949e-06 0.95049459023356 0.988735814246381
TRIT1 190.915847593691 0.0221895473720941 0.00220746876158461 0.0382740380693088
ADRB1 -13.9878587179215 9.50750922429839e-05 0.842076602477826 0.960338171768162
CUL7 1467.81518219604 0.0078461616723516 0.0697583953852104 0.396813336499968
CTNNA1 580.617162769253 0.000558764089593891 0.629051353221966 0.904617311831879
CNTLN 209.754874848354 0.0152773789590506 0.0112363842417088 0.1263854493816
EPHA3 -119.113684677195 0.000376235996427286 0.691832999558583 0.924529507367853
HSPA5 24451.1095829878 0.00779961732587051 0.0705958849531033 0.399289118527488
PREX2 -19.9496701434491 0.00262525167403981 0.29481873446143 0.732297644778922
WDR37 12.4820871756847 4.38806259589623e-05 0.892332368192838 0.974960282859016
CP 141.779432193698 2.01918112811345e-05 0.92684425527943 0.983440704325755
ANO2 39.2472394165565 0.000496558770860021 0.648840627763976 0.909178931369391
MAP4 -1660.02308237144 0.00221896773587801 0.335526608852034 0.761278346406521
GOPC -224.197745233456 0.000761788262935587 0.572710661734512 0.882462936997096
USP28 -18.9614835763104 0.000207970576350943 0.768237685109816 0.942148017623784
NOP16 -43.5834852647529 0.00247667667581913 0.308918007017239 0.744599423267333
CC2D2A 510.132020609994 0.00357379528687858 0.221483455003096 0.66061926559595
RRM2B 401.121704793555 0.00471369034958189 0.160169944588521 0.586674137443472
MRPS10 182.494931361144 0.00555636060347447 0.127207813397078 0.529986881632515
RSF1 926.511227596338 0.00201860555675328 0.358363397703605 0.77726037823884
VPS13D -290.599420970953 0.00498170993794559 0.148745954948393 0.57228276562267
CELF2 -55.2152777100273 8.0557629323959e-05 0.854487107593429 0.966444468135954
COL9A2 415.498970433775 0.00351138500160448 0.225569129144153 0.66682864526944
ERCC8 57.7903848120017 0.00816185892087048 0.0643500386275142 0.37880182115722
UTS2 27.2255620121929 0.359156002040028 2.64764520786393e-42 3.00356437080678e-39
TNFRSF9 -3.56564481989507 1.61313468173414e-05 0.934593900016866 0.985082314843899
LTBP1 5410.14775917187 0.0138141109099848 0.0159569668384621 0.161419456897105
RCN1 12463.0427264285 0.0065979154753496 0.0964213096156274 0.464747446004888
RFC2 38.2012629777788 0.000105172289418791 0.834017846690678 0.957348326188302
CLPTM1L -558.466233468454 0.0073529711108192 0.0792014921622964 0.420413802981815
PTCD2 121.245984584754 0.00817477007834099 0.0641385742818542 0.377984281027408
JKAMP 201.047508940614 0.00253419557324042 0.303358786711156 0.742352907273283
DKK3 3399.5985597987 0.0021681552283533 0.341127778626358 0.766282323772919
ARHGEF5 580.15632860638 0.0329184236709148 0.000185277854820132 0.00510865085113427
LIMA1 -306.16347851598 0.000639531988581799 0.605290383791909 0.896588497983874
LETMD1 211.606085625473 0.00134176862260463 0.45403267087904 0.826951366082326
BCAR1 104.936962303278 0.000355785611646305 0.699908529003392 0.926069038196469
HERPUD1 46.9718003364756 3.18054871823565e-05 0.908259179320115 0.977964222777089
RAD51 -99.4751960999783 0.00407910928872235 0.191438424277774 0.628966705498472
CYBA 3254.75416777192 0.000914366651752 0.536575860641621 0.868054035130385
RRP12 561.170567561017 0.042912093399176 1.87555888740942e-05 0.000705867920612239
TTC17 -268.725059488225 0.000696214752202966 0.589726802379961 0.887626839351188
FSTL4 54.0114264935308 0.000649362256695771 0.602529931744288 0.894849905174951
AKR7A2 -482.103082247673 0.00162099831494337 0.410512310552851 0.807358071754822
NNAT 294.440954718427 0.00563578172225135 0.12451433329151 0.525102666313267
USE1 174.438466493323 0.000469247560460585 0.65800423479577 0.913728082959705
ANAPC4 11.2113002943604 0.00145349597137967 0.435815089313317 0.818738496389177
LY75 741.396573749018 0.0141833436577427 0.0146012619085744 0.1534572702948
OPN3 91.4153307259514 0.00194426988414594 0.367375211133344 0.782428376178214
SDCCAG8 75.50526785695 0.00819739379247757 0.0637698121293229 0.377289104684552
TBC1D22A 137.409164817934 0.0109320358870661 0.0321728226410909 0.251956986778011
SYNE2 677.218943775085 0.000369771905966556 0.694357600591034 0.924648379644011
ATP9A -297.39277973268 0.000227385726179892 0.757983032926649 0.939170426661027
FAM168A 727.445507523478 0.0140985746801901 0.0149016809440222 0.155507931319207
RELT 101.508542851234 0.00371867604116315 0.212333727412006 0.652784409360719
GALC 615.007999350858 0.0227586627791436 0.00193355984665641 0.0348172307081601
KCNH2 1437.17370624455 0.00834869224916597 0.0613608270836719 0.369122522260388
CYFIP2 379.517421879732 0.00449419895273987 0.170270601459383 0.603894080477428
CCDC85A -20.1300850944863 0.000201602878030846 0.77171371092535 0.942431573865162
MRPL43 249.957215577613 0.00212427812196535 0.346065961189207 0.768487079922678
PHF21B 89.9339992310767 0.000878948137926381 0.544576941206921 0.870818664946467
TRAF1 -76.8751349761043 0.000494374486000488 0.64956218806826 0.909178931369391
RC3H2 223.698206601671 0.000181964776885842 0.782824788048364 0.943592233193623
PCGF2 308.837717507702 0.00342261134424889 0.231537283542588 0.672814279463585
IL17RB -287.344283952124 0.00955837077072835 0.0452359575260594 0.310742853559202
DCBLD2 1816.21069170585 0.00335680307386933 0.236084312924567 0.678503755926789
MSH4 3.36994781591705 0.0241314531616611 0.00140557500264435 0.0269605582028956
GDI2 12334.3866178801 0.026843674945571 0.000750249572455767 0.0158386897602833
USP13 -407.873412667881 0.00593922112270634 0.114788821774204 0.50515550263445
ATP11B 175.48063462277 0.000945786120146153 0.529655283336138 0.865108446450605
LAMC2 -1865.68545715298 0.00265777271729446 0.291843310066662 0.730009142589499
CDK14 18.3101141441079 2.19563891594542e-05 0.923723951819672 0.983078425598807
SEC61A1 3642.2402080859 0.00710065342837752 0.0845547879741293 0.435633769995231
CAMK2B 50.4765312905857 0.000192737079916222 0.776653997592085 0.942431573865162
CROCC 82.061952322046 0.00536010465106148 0.134145256493258 0.543764325082593
POLR3E 667.86380121937 0.00430760564338395 0.179433231856238 0.61549861519239
ATP2B4 -342.753642061816 0.000290887331286731 0.727452897989815 0.930825426565009
RIOK2 512.950258960507 0.0188440782708431 0.00482872120616444 0.0697179547239124
YIPF1 -2224.35027404155 0.00599536667135735 0.113082696356758 0.500272808784967
FLYWCH1 55.8611373986822 0.0103015829784657 0.0375956081919364 0.275295802463913
CDK17 -318.944568205258 0.00135753686983803 0.451390793039172 0.825730082359841
DNAJC25 -3.88560242606838 2.68667681582809e-05 0.915653361434142 0.980761739739011
SLC2A3 12.6836029114888 2.76417308427849e-06 0.972900090030955 0.995592733883481
PSD -35.2298765561303 0.000223318835175514 0.760090280812287 0.940675319852258
CCAR1 4022.85209225471 0.00729202891818282 0.0804602254806629 0.423977870299896
OGFR 311.5044087205 0.000301811322479355 0.72258923228272 0.930130933012728
CREB3L3 0.00996157715514237 5.46954258360302e-07 0.987943326728981 0.997471170067768
